"Plot-Titel: PGK"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21047856, SEN S/N: 21047856, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047856, SEN S/N: 21047856, LBL: Lux)"
531,08.17.22 01:07:09 PM,34.374,4650.0
532,08.17.22 02:07:09 PM,34.585,5166.7
533,08.17.22 03:07:09 PM,34.268,3961.1
534,08.17.22 04:07:09 PM,32.291,3272.2
535,08.17.22 05:07:09 PM,31.983,2755.6
536,08.17.22 06:07:09 PM,30.963,1550.0
537,08.17.22 07:07:09 PM,29.552,925.7
538,08.17.22 08:07:09 PM,26.000,183.0
539,08.17.22 09:07:09 PM,23.773,0.0
540,08.17.22 10:07:09 PM,22.621,0.0
541,08.17.22 11:07:09 PM,22.238,0.0
542,08.18.22 12:07:09 AM,22.333,0.0
543,08.18.22 01:07:09 AM,21.951,0.0
544,08.18.22 02:07:09 AM,22.142,0.0
545,08.18.22 03:07:09 AM,22.238,0.0
546,08.18.22 04:07:09 AM,21.664,0.0
547,08.18.22 05:07:09 AM,20.901,0.0
548,08.18.22 06:07:09 AM,19.377,75.3
549,08.18.22 07:07:09 AM,20.615,764.2
550,08.18.22 08:07:09 AM,22.525,1808.3
551,08.18.22 09:07:09 AM,25.513,2927.8
552,08.18.22 10:07:09 AM,26.781,2755.6
553,08.18.22 11:07:09 AM,29.252,4477.8
554,08.18.22 12:07:09 PM,33.743,4477.8
555,08.18.22 01:07:09 PM,36.728,8611.2
556,08.18.22 02:07:09 PM,36.295,5511.1
557,08.18.22 03:07:09 PM,39.389,9300.1
558,08.18.22 04:07:09 PM,33.743,2669.5
559,08.18.22 05:07:09 PM,33.639,1636.1
560,08.18.22 06:07:09 PM,30.558,1377.8
561,08.18.22 07:07:09 PM,24.351,495.1
562,08.18.22 08:07:09 PM,23.100,64.6
563,08.18.22 09:07:09 PM,22.717,0.0
564,08.18.22 10:07:09 PM,22.621,0.0
565,08.18.22 11:07:09 PM,20.901,0.0
566,08.19.22 12:07:09 AM,20.519,0.0
567,08.19.22 01:07:09 AM,20.329,0.0
568,08.19.22 02:07:09 AM,20.329,0.0
569,08.19.22 03:07:09 AM,20.138,0.0
570,08.19.22 04:07:09 AM,19.948,0.0
571,08.19.22 05:07:09 AM,19.758,0.0
572,08.19.22 06:07:09 AM,19.567,43.1
573,08.19.22 07:07:09 AM,20.329,882.6
574,08.19.22 08:07:09 AM,20.901,1162.5
575,08.19.22 09:07:09 AM,21.569,1011.8
576,08.19.22 10:07:09 AM,22.525,1270.1
577,08.19.22 11:07:09 AM,23.581,2411.1
578,08.19.22 12:07:09 PM,24.835,3444.5
579,08.19.22 01:07:09 PM,23.388,1205.6
580,08.19.22 02:07:09 PM,23.773,1894.5
581,08.19.22 03:07:09 PM,25.610,2755.6
582,08.19.22 04:07:09 PM,24.255,1808.3
583,08.19.22 05:07:09 PM,24.351,667.4
584,08.19.22 06:07:09 PM,22.429,204.5
585,08.19.22 07:07:09 PM,22.333,344.4
586,08.19.22 08:07:09 PM,21.473,21.5
587,08.19.22 09:07:09 PM,21.187,0.0
588,08.19.22 10:07:09 PM,21.187,0.0
589,08.19.22 11:07:09 PM,20.996,0.0
590,08.20.22 12:07:09 AM,20.901,0.0
591,08.20.22 01:07:09 AM,20.424,0.0
592,08.20.22 02:07:09 AM,20.329,0.0
593,08.20.22 03:07:09 AM,20.043,0.0
594,08.20.22 04:07:09 AM,19.758,0.0
595,08.20.22 05:07:09 AM,19.282,0.0
596,08.20.22 06:07:09 AM,19.472,21.5
597,08.20.22 07:07:09 AM,19.758,635.1
598,08.20.22 08:07:09 AM,20.138,549.0
599,08.20.22 09:07:09 AM,20.138,968.8
600,08.20.22 10:07:09 AM,20.329,1076.4
601,08.20.22 11:07:09 AM,20.901,1377.8
602,08.20.22 12:07:09 PM,22.046,2238.9
603,08.20.22 01:07:09 PM,23.292,2583.4
604,08.20.22 02:07:09 PM,22.142,1463.9
605,08.20.22 03:07:09 PM,22.046,1130.2
606,08.20.22 04:07:09 PM,20.424,1334.7
607,08.20.22 05:07:09 PM,20.615,861.1
608,08.20.22 06:07:09 PM,20.234,484.4
609,08.20.22 07:07:09 PM,19.853,312.2
610,08.20.22 08:07:09 PM,19.853,21.5
611,08.20.22 09:07:09 PM,18.996,0.0
612,08.20.22 10:07:09 PM,18.616,0.0
613,08.20.22 11:07:09 PM,18.616,0.0
614,08.21.22 12:07:09 AM,18.616,0.0
615,08.21.22 01:07:09 AM,18.616,0.0
616,08.21.22 02:07:09 AM,18.426,0.0
617,08.21.22 03:07:09 AM,17.950,0.0
618,08.21.22 04:07:09 AM,17.570,0.0
619,08.21.22 05:07:09 AM,16.903,0.0
620,08.21.22 06:07:09 AM,16.237,32.3
621,08.21.22 07:07:09 AM,16.523,549.0
622,08.21.22 08:07:09 AM,17.665,1216.3
623,08.21.22 09:07:09 AM,19.377,2411.1
624,08.21.22 10:07:09 AM,21.091,3100.0
625,08.21.22 11:07:09 AM,22.238,3788.9
626,08.21.22 12:07:09 PM,24.158,5166.7
627,08.21.22 01:07:09 PM,26.097,9644.5
628,08.21.22 02:07:09 PM,27.764,5511.1
629,08.21.22 03:07:09 PM,29.552,9300.1
630,08.21.22 04:07:09 PM,28.258,3788.9
631,08.21.22 05:07:09 PM,22.908,990.3
632,08.21.22 06:07:09 PM,22.142,904.2
633,08.21.22 07:07:09 PM,20.710,462.9
634,08.21.22 08:07:09 PM,18.996,96.9
635,08.21.22 09:07:09 PM,17.094,0.0
636,08.21.22 10:07:09 PM,16.237,0.0
637,08.21.22 11:07:09 PM,15.760,0.0
638,08.22.22 12:07:09 AM,15.187,0.0
639,08.22.22 01:07:09 AM,14.804,0.0
640,08.22.22 02:07:09 AM,15.187,0.0
641,08.22.22 03:07:09 AM,14.613,0.0
642,08.22.22 04:07:09 AM,13.846,0.0
643,08.22.22 05:07:09 AM,13.654,0.0
644,08.22.22 06:07:09 AM,14.038,32.3
645,08.22.22 07:07:09 AM,14.804,462.9
646,08.22.22 08:07:09 AM,17.284,2152.8
647,08.22.22 09:07:09 AM,21.473,2497.2
648,08.22.22 10:07:09 AM,22.908,3272.2
649,08.22.22 11:07:09 AM,24.738,4650.0
650,08.22.22 12:07:09 PM,27.272,6200.0
651,08.22.22 01:07:09 PM,27.665,6200.0
652,08.22.22 02:07:09 PM,28.060,4650.0
653,08.22.22 03:07:09 PM,26.390,4650.0
654,08.22.22 04:07:09 PM,24.835,2927.8
655,08.22.22 05:07:09 PM,24.545,2755.6
656,08.22.22 06:07:09 PM,24.062,1550.0
657,08.22.22 07:07:09 PM,21.664,258.3
658,08.22.22 08:07:09 PM,20.805,118.4
659,08.22.22 09:07:09 PM,19.758,0.0
660,08.22.22 10:07:09 PM,18.806,0.0
661,08.22.22 11:07:09 PM,18.806,0.0
662,08.23.22 12:07:09 AM,18.616,0.0
663,08.23.22 01:07:09 AM,18.426,0.0
664,08.23.22 02:07:09 AM,18.140,0.0
665,08.23.22 03:07:09 AM,17.950,0.0
666,08.23.22 04:07:09 AM,17.855,0.0
667,08.23.22 05:07:09 AM,17.665,0.0
668,08.23.22 06:07:09 AM,17.475,43.1
669,08.23.22 07:07:09 AM,17.855,290.6
670,08.23.22 08:07:09 AM,18.711,947.2
671,08.23.22 09:07:09 AM,20.519,2066.7
672,08.23.22 10:07:09 AM,22.429,2927.8
673,08.23.22 11:07:09 AM,23.388,3272.2
674,08.23.22 12:07:09 PM,24.738,4650.0
675,08.23.22 01:07:09 PM,26.390,5166.7
676,08.23.22 02:07:09 PM,27.468,8611.2
677,08.23.22 03:07:09 PM,31.472,11711.2
678,08.23.22 04:07:09 PM,27.961,3788.9
679,08.23.22 05:07:09 PM,25.319,1377.8
680,08.23.22 06:07:09 PM,23.966,688.9
681,08.23.22 07:07:09 PM,22.812,279.9
682,08.23.22 08:07:09 PM,20.901,43.1
683,08.23.22 09:07:09 PM,19.282,0.0
684,08.23.22 10:07:09 PM,18.806,0.0
685,08.23.22 11:07:09 PM,18.236,0.0
686,08.24.22 12:07:09 AM,17.760,0.0
687,08.24.22 01:07:09 AM,16.903,0.0
688,08.24.22 02:07:09 AM,16.713,0.0
689,08.24.22 03:07:09 AM,16.237,0.0
690,08.24.22 04:07:09 AM,15.951,0.0
691,08.24.22 05:07:09 AM,16.999,0.0
692,08.24.22 06:07:09 AM,16.141,32.3
693,08.24.22 07:07:09 AM,16.427,387.5
694,08.24.22 08:07:09 AM,18.711,1205.6
695,08.24.22 09:07:09 AM,20.519,1722.2
696,08.24.22 10:07:09 AM,22.908,3788.9
697,08.24.22 11:07:09 AM,24.641,3272.2
698,08.24.22 12:07:09 PM,26.488,3788.9
699,08.24.22 01:07:09 PM,27.862,2755.6
700,08.24.22 02:07:09 PM,28.456,5338.9
701,08.24.22 03:07:09 PM,27.862,9300.1
702,08.24.22 04:07:09 PM,30.054,5338.9
703,08.24.22 05:07:09 PM,26.488,1894.5
704,08.24.22 06:07:09 PM,25.708,731.9
705,08.24.22 07:07:09 PM,24.545,322.9
706,08.24.22 08:07:09 PM,23.773,75.3
707,08.24.22 09:07:09 PM,21.569,0.0
708,08.24.22 10:07:09 PM,21.091,0.0
709,08.24.22 11:07:09 PM,20.519,0.0
710,08.25.22 12:07:09 AM,20.234,0.0
711,08.25.22 01:07:09 AM,19.377,0.0
712,08.25.22 02:07:09 AM,18.806,0.0
713,08.25.22 03:07:09 AM,18.331,0.0
714,08.25.22 04:07:09 AM,17.950,0.0
715,08.25.22 05:07:09 AM,17.665,0.0
716,08.25.22 06:07:09 AM,17.475,32.3
717,08.25.22 07:07:09 AM,17.950,366.0
718,08.25.22 08:07:09 AM,19.377,807.3
719,08.25.22 09:07:09 AM,20.234,1291.7
720,08.25.22 10:07:09 AM,22.142,2497.2
721,08.25.22 11:07:09 AM,29.053,6200.0
722,08.25.22 12:07:09 PM,29.452,12400.1
723,08.25.22 01:07:09 PM,28.754,4650.0
724,08.25.22 02:07:09 PM,29.953,9644.5
725,08.25.22 03:07:09 PM,30.457,10677.8
726,08.25.22 04:07:09 PM,28.953,3444.5
727,08.25.22 05:07:09 PM,27.961,527.4
728,08.25.22 06:07:09 PM,26.781,538.2
729,08.25.22 07:07:09 PM,25.416,409.0
730,08.25.22 08:07:09 PM,23.966,32.3
731,08.25.22 09:07:09 PM,21.951,0.0
732,08.25.22 10:07:09 PM,20.996,0.0
733,08.25.22 11:07:09 PM,20.234,0.0
734,08.26.22 12:07:09 AM,19.948,0.0
735,08.26.22 01:07:09 AM,20.424,0.0
736,08.26.22 02:07:09 AM,19.948,0.0
737,08.26.22 03:07:09 AM,19.662,0.0
738,08.26.22 04:07:09 AM,20.138,0.0
739,08.26.22 05:07:09 AM,20.043,0.0
740,08.26.22 06:07:09 AM,19.948,32.3
741,08.26.22 07:07:09 AM,20.805,495.1
742,08.26.22 08:07:09 AM,22.046,958.0
743,08.26.22 09:07:09 AM,23.966,1722.2
744,08.26.22 10:07:09 AM,27.173,3272.2
745,08.26.22 11:07:09 AM,30.963,3788.9
746,08.26.22 12:07:09 PM,31.166,6200.0
747,08.26.22 01:07:09 PM,30.255,1259.4
748,08.26.22 02:07:09 PM,25.319,839.6
749,08.26.22 03:07:09 PM,20.901,193.8
750,08.26.22 04:07:09 PM,20.805,925.7
751,08.26.22 05:07:09 PM,19.662,118.4
752,08.26.22 06:07:09 PM,19.758,64.6
753,08.26.22 07:07:09 PM,19.662,43.1
754,08.26.22 08:07:09 PM,19.472,0.0
755,08.26.22 09:07:09 PM,19.187,0.0
756,08.26.22 10:07:09 PM,19.377,0.0
757,08.26.22 11:07:09 PM,19.187,0.0
758,08.27.22 12:07:09 AM,18.806,0.0
759,08.27.22 01:07:09 AM,18.806,0.0
760,08.27.22 02:07:09 AM,18.806,0.0
761,08.27.22 03:07:09 AM,18.996,0.0
762,08.27.22 04:07:09 AM,19.377,0.0
763,08.27.22 05:07:09 AM,19.567,0.0
764,08.27.22 06:07:09 AM,19.567,0.0
765,08.27.22 07:07:09 AM,19.662,172.2
766,08.27.22 08:07:09 AM,19.853,355.2
767,08.27.22 09:07:09 AM,19.948,430.6
768,08.27.22 10:07:09 AM,20.615,1022.6
769,08.27.22 11:07:09 AM,20.901,1463.9
770,08.27.22 12:07:09 PM,22.142,1280.9
771,08.27.22 01:07:09 PM,22.142,1184.0
772,08.27.22 02:07:09 PM,22.238,1377.8
773,08.27.22 03:07:09 PM,25.319,2325.0
774,08.27.22 04:07:09 PM,27.075,3961.1
775,08.27.22 05:07:09 PM,24.835,1313.2
776,08.27.22 06:07:09 PM,21.855,430.6
777,08.27.22 07:07:09 PM,21.187,333.7
778,08.27.22 08:07:09 PM,20.234,0.0
779,08.27.22 09:07:09 PM,19.662,0.0
780,08.27.22 10:07:09 PM,19.567,0.0
781,08.27.22 11:07:09 PM,18.996,0.0
782,08.28.22 12:07:09 AM,18.996,0.0
783,08.28.22 01:07:09 AM,18.521,0.0
784,08.28.22 02:07:09 AM,18.236,0.0
785,08.28.22 03:07:09 AM,17.855,0.0
786,08.28.22 04:07:09 AM,17.570,0.0
787,08.28.22 05:07:09 AM,17.475,0.0
788,08.28.22 06:07:09 AM,16.808,0.0
789,08.28.22 07:07:09 AM,16.427,312.2
790,08.28.22 08:07:09 AM,16.523,721.2
791,08.28.22 09:07:09 AM,18.140,2238.9
792,08.28.22 10:07:09 AM,19.092,2152.8
793,08.28.22 11:07:09 AM,21.473,4650.0
794,08.28.22 12:07:09 PM,21.569,3100.0
795,08.28.22 01:07:09 PM,19.092,1808.3
796,08.28.22 02:07:09 PM,18.901,1550.0
797,08.28.22 03:07:09 PM,19.377,1808.3
798,08.28.22 04:07:09 PM,21.091,4305.6
799,08.28.22 05:07:09 PM,21.473,1550.0
800,08.28.22 06:07:09 PM,20.138,904.2
801,08.28.22 07:07:09 PM,19.187,236.8
802,08.28.22 08:07:09 PM,17.665,21.5
803,08.28.22 09:07:09 PM,16.046,0.0
804,08.28.22 10:07:09 PM,15.855,0.0
805,08.28.22 11:07:09 PM,14.804,0.0
806,08.29.22 12:07:09 AM,14.038,0.0
807,08.29.22 01:07:09 AM,13.461,0.0
808,08.29.22 02:07:09 AM,12.980,0.0
809,08.29.22 03:07:09 AM,12.401,0.0
810,08.29.22 04:07:09 AM,11.722,0.0
811,08.29.22 05:07:09 AM,11.528,0.0
812,08.29.22 06:07:09 AM,11.431,21.5
813,08.29.22 07:07:09 AM,13.173,645.8
814,08.29.22 08:07:09 AM,15.091,1259.4
815,08.29.22 09:07:09 AM,16.427,1033.3
816,08.29.22 10:07:09 AM,17.094,1550.0
817,08.29.22 11:07:09 AM,18.331,2755.6
818,08.29.22 12:07:09 PM,20.424,2583.4
819,08.29.22 01:07:09 PM,22.621,4477.8
820,08.29.22 02:07:09 PM,25.028,9300.1
821,08.29.22 03:07:09 PM,25.319,8266.7
822,08.29.22 04:07:09 PM,24.931,5511.1
823,08.29.22 05:07:09 PM,23.004,2238.9
824,08.29.22 06:07:09 PM,20.615,376.7
825,08.29.22 07:07:09 PM,19.472,344.4
826,08.29.22 08:07:09 PM,17.950,21.5
827,08.29.22 09:07:09 PM,16.332,0.0
828,08.29.22 10:07:09 PM,15.664,0.0
829,08.29.22 11:07:09 PM,16.046,0.0
830,08.30.22 12:07:09 AM,15.282,0.0
831,08.30.22 01:07:09 AM,15.187,0.0
832,08.30.22 02:07:09 AM,14.613,0.0
833,08.30.22 03:07:09 AM,14.230,0.0
834,08.30.22 04:07:09 AM,14.325,0.0
835,08.30.22 05:07:09 AM,14.325,0.0
836,08.30.22 06:07:09 AM,14.230,10.8
837,08.30.22 07:07:09 AM,14.709,107.6
838,08.30.22 08:07:09 AM,16.141,893.4
839,08.30.22 09:07:09 AM,17.570,1356.3
840,08.30.22 10:07:09 AM,20.329,4822.3
841,08.30.22 11:07:09 AM,22.908,5511.1
842,08.30.22 12:07:09 PM,20.710,2927.8
843,08.30.22 01:07:09 PM,23.004,3444.5
844,08.30.22 02:07:09 PM,25.222,4994.5
845,08.30.22 03:07:09 PM,23.773,3272.2
846,08.30.22 04:07:09 PM,22.908,2927.8
847,08.30.22 05:07:09 PM,21.569,1894.5
848,08.30.22 06:07:09 PM,21.378,1463.9
849,08.30.22 07:07:09 PM,19.472,409.0
850,08.30.22 08:07:09 PM,18.140,10.8
851,08.30.22 09:07:09 PM,16.999,0.0
852,08.30.22 10:07:09 PM,15.760,0.0
853,08.30.22 11:07:09 PM,14.996,0.0
854,08.31.22 12:07:09 AM,14.996,0.0
855,08.31.22 01:07:09 AM,14.517,0.0
856,08.31.22 02:07:09 AM,13.461,0.0
857,08.31.22 03:07:09 AM,13.173,0.0
858,08.31.22 04:07:09 AM,12.980,0.0
859,08.31.22 05:07:09 AM,14.517,0.0
860,08.31.22 06:07:09 AM,13.846,21.5
861,08.31.22 07:07:09 AM,13.365,258.3
862,08.31.22 08:07:09 AM,15.091,1463.9
863,08.31.22 09:07:09 AM,16.237,1377.8
864,08.31.22 10:07:09 AM,18.901,2755.6
865,08.31.22 11:07:09 AM,24.641,7577.8
866,08.31.22 12:07:09 PM,23.388,3616.7
867,08.31.22 01:07:09 PM,23.966,2755.6
868,08.31.22 02:07:09 PM,24.062,4477.8
869,08.31.22 03:07:09 PM,25.805,8611.2
870,08.31.22 04:07:09 PM,24.351,4994.5
871,08.31.22 05:07:09 PM,21.473,2066.7
872,08.31.22 06:07:09 PM,20.424,301.4
873,08.31.22 07:07:09 PM,18.331,290.6
874,08.31.22 08:07:09 PM,17.284,32.3
875,08.31.22 09:07:09 PM,15.951,0.0
876,08.31.22 10:07:09 PM,15.282,0.0
877,08.31.22 11:07:09 PM,15.091,0.0
878,09.01.22 12:07:09 AM,16.332,0.0
879,09.01.22 01:07:09 AM,15.951,0.0
880,09.01.22 02:07:09 AM,15.473,0.0
881,09.01.22 03:07:09 AM,15.187,0.0
882,09.01.22 04:07:09 AM,14.421,0.0
883,09.01.22 05:07:09 AM,13.846,0.0
884,09.01.22 06:07:09 AM,11.819,10.8
885,09.01.22 07:07:09 AM,11.625,226.0
886,09.01.22 08:07:09 AM,13.750,1636.1
887,09.01.22 09:07:09 AM,15.282,1291.7
888,09.01.22 10:07:09 AM,18.045,2669.5
889,09.01.22 11:07:09 AM,24.931,7233.4
890,09.01.22 12:07:09 PM,23.292,2583.4
891,09.01.22 01:07:09 PM,21.378,10333.4
892,09.01.22 02:07:09 PM,21.473,2497.2
893,09.01.22 03:07:09 PM,21.378,4822.3
894,09.01.22 04:07:09 PM,22.717,3616.7
895,09.01.22 05:07:09 PM,20.710,2238.9
896,09.01.22 06:07:09 PM,19.948,1259.4
897,09.01.22 07:07:09 PM,18.616,183.0
898,09.01.22 08:07:09 PM,16.141,10.8
899,09.01.22 09:07:09 PM,14.038,0.0
900,09.01.22 10:07:09 PM,13.461,0.0
901,09.01.22 11:07:09 PM,12.883,0.0
902,09.02.22 12:07:09 AM,12.980,0.0
903,09.02.22 01:07:09 AM,12.690,0.0
904,09.02.22 02:07:09 AM,12.594,0.0
905,09.02.22 03:07:09 AM,13.750,0.0
906,09.02.22 04:07:09 AM,13.269,0.0
907,09.02.22 05:07:09 AM,12.497,0.0
908,09.02.22 06:07:09 AM,11.528,10.8
909,09.02.22 07:07:09 AM,12.401,452.1
910,09.02.22 08:07:09 AM,13.750,1033.3
911,09.02.22 09:07:09 AM,15.378,764.2
912,09.02.22 10:07:09 AM,17.760,1054.9
913,09.02.22 11:07:09 AM,25.222,8611.2
914,09.02.22 12:07:09 PM,26.781,13777.9
915,09.02.22 01:07:09 PM,26.097,11711.2
916,09.02.22 02:07:09 PM,23.196,10677.8
917,09.02.22 03:07:09 PM,27.567,8611.2
918,09.02.22 04:07:09 PM,24.738,4650.0
919,09.02.22 05:07:09 PM,22.238,2152.8
920,09.02.22 06:07:09 PM,19.948,656.6
921,09.02.22 07:07:09 PM,18.236,236.8
922,09.02.22 08:07:09 PM,17.379,0.0
923,09.02.22 09:07:09 PM,16.046,0.0
924,09.02.22 10:07:09 PM,14.709,0.0
925,09.02.22 11:07:09 PM,13.750,0.0
926,09.03.22 12:07:09 AM,12.980,0.0
927,09.03.22 01:07:09 AM,12.401,0.0
928,09.03.22 02:07:09 AM,12.207,0.0
929,09.03.22 03:07:09 AM,11.916,0.0
930,09.03.22 04:07:09 AM,11.722,0.0
931,09.03.22 05:07:09 AM,11.041,0.0
932,09.03.22 06:07:09 AM,10.748,10.8
933,09.03.22 07:07:09 AM,11.528,613.5
934,09.03.22 08:07:09 AM,13.076,1377.8
935,09.03.22 09:07:09 AM,14.613,2238.9
936,09.03.22 10:07:09 AM,17.189,3616.7
937,09.03.22 11:07:09 AM,23.966,8266.7
938,09.03.22 12:07:09 PM,27.567,12400.1
939,09.03.22 01:07:09 PM,24.351,14466.8
940,09.03.22 02:07:09 PM,24.158,10333.4
941,09.03.22 03:07:09 PM,24.062,4822.3
942,09.03.22 04:07:09 PM,22.429,5166.7
943,09.03.22 05:07:09 PM,21.951,1054.9
944,09.03.22 06:07:09 PM,19.948,1280.9
945,09.03.22 07:07:09 PM,19.187,279.9
946,09.03.22 08:07:09 PM,16.618,0.0
947,09.03.22 09:07:09 PM,16.903,0.0
948,09.03.22 10:07:09 PM,16.618,0.0
949,09.03.22 11:07:09 PM,16.332,0.0
950,09.04.22 12:07:09 AM,15.664,0.0
951,09.04.22 01:07:09 AM,15.187,0.0
952,09.04.22 02:07:09 AM,14.421,0.0
953,09.04.22 03:07:09 AM,14.134,0.0
954,09.04.22 04:07:09 AM,13.365,0.0
955,09.04.22 05:07:09 AM,13.269,0.0
956,09.04.22 06:07:09 AM,13.365,10.8
957,09.04.22 07:07:09 AM,12.787,236.8
958,09.04.22 08:07:09 AM,13.750,1011.8
959,09.04.22 09:07:09 AM,15.187,1324.0
960,09.04.22 10:07:09 AM,18.426,3100.0
961,09.04.22 11:07:09 AM,24.062,5511.1
962,09.04.22 12:07:09 PM,28.456,12400.1
963,09.04.22 01:07:09 PM,28.258,9644.5
964,09.04.22 02:07:09 PM,26.977,7233.4
965,09.04.22 03:07:09 PM,27.567,10333.4
966,09.04.22 04:07:09 PM,25.416,3616.7
967,09.04.22 05:07:09 PM,23.966,1377.8
968,09.04.22 06:07:09 PM,21.855,613.5
969,09.04.22 07:07:09 PM,20.234,215.3
970,09.04.22 08:07:09 PM,17.570,0.0
971,09.04.22 09:07:09 PM,16.808,0.0
972,09.04.22 10:07:09 PM,16.523,0.0
973,09.04.22 11:07:09 PM,15.760,0.0
974,09.05.22 12:07:09 AM,15.187,0.0
975,09.05.22 01:07:09 AM,14.709,0.0
976,09.05.22 02:07:09 AM,14.804,0.0
977,09.05.22 03:07:09 AM,14.038,0.0
978,09.05.22 04:07:09 AM,13.846,0.0
979,09.05.22 05:07:09 AM,13.461,0.0
980,09.05.22 06:07:09 AM,13.076,10.8
981,09.05.22 07:07:09 AM,13.269,516.7
982,09.05.22 08:07:09 AM,14.325,882.6
983,09.05.22 09:07:09 AM,16.713,1808.3
984,09.05.22 10:07:09 AM,18.806,3616.7
985,09.05.22 11:07:09 AM,22.525,6200.0
986,09.05.22 12:07:09 PM,28.555,12400.1
987,09.05.22 01:07:09 PM,28.159,9300.1
988,09.05.22 02:07:09 PM,26.977,8266.7
989,09.05.22 03:07:09 PM,26.292,2927.8
990,09.05.22 04:07:09 PM,26.292,4994.5
991,09.05.22 05:07:09 PM,23.677,1324.0
992,09.05.22 06:07:09 PM,21.855,839.6
993,09.05.22 07:07:09 PM,20.710,247.6
994,09.05.22 08:07:09 PM,18.901,0.0
995,09.05.22 09:07:09 PM,17.475,0.0
996,09.05.22 10:07:09 PM,16.713,0.0
997,09.05.22 11:07:09 PM,16.141,0.0
998,09.06.22 12:07:09 AM,15.760,0.0
999,09.06.22 01:07:09 AM,14.996,0.0
1000,09.06.22 02:07:09 AM,14.517,0.0
1001,09.06.22 03:07:09 AM,13.942,0.0
1002,09.06.22 04:07:09 AM,13.942,0.0
1003,09.06.22 05:07:09 AM,13.750,0.0
1004,09.06.22 06:07:09 AM,13.365,10.8
1005,09.06.22 07:07:09 AM,13.461,452.1
1006,09.06.22 08:07:09 AM,14.709,1087.2
1007,09.06.22 09:07:09 AM,16.141,1980.6
1008,09.06.22 10:07:09 AM,17.950,2669.5
1009,09.06.22 11:07:09 AM,21.091,3961.1
1010,09.06.22 12:07:09 PM,22.046,6544.5
1011,09.06.22 01:07:09 PM,21.951,4822.3
1012,09.06.22 02:07:09 PM,21.760,2755.6
1013,09.06.22 03:07:09 PM,25.222,7233.4
1014,09.06.22 04:07:09 PM,23.869,2755.6
1015,09.06.22 05:07:09 PM,22.717,2325.0
1016,09.06.22 06:07:09 PM,21.378,1151.7
1017,09.06.22 07:07:09 PM,20.519,344.4
1018,09.06.22 08:07:09 PM,19.187,0.0
1019,09.06.22 09:07:09 PM,18.331,0.0
1020,09.06.22 10:07:09 PM,17.950,0.0
1021,09.06.22 11:07:09 PM,17.665,0.0
1022,09.07.22 12:07:09 AM,17.855,0.0
1023,09.07.22 01:07:09 AM,16.903,0.0
1024,09.07.22 02:07:09 AM,16.332,0.0
1025,09.07.22 03:07:09 AM,15.187,0.0
1026,09.07.22 04:07:09 AM,14.613,0.0
1027,09.07.22 05:07:09 AM,14.038,0.0
1028,09.07.22 06:07:09 AM,13.750,0.0
1029,09.07.22 07:07:09 AM,13.365,258.3
1030,09.07.22 08:07:09 AM,14.900,1173.3
1031,09.07.22 09:07:09 AM,16.903,1636.1
1032,09.07.22 10:07:09 AM,19.092,3100.0
1033,09.07.22 11:07:09 AM,24.062,5166.7
1034,09.07.22 12:07:09 PM,28.456,11022.3
1035,09.07.22 01:07:09 PM,24.641,3444.5
1036,09.07.22 02:07:09 PM,25.513,3444.5
1037,09.07.22 03:07:09 PM,24.931,2238.9
1038,09.07.22 04:07:09 PM,26.585,5338.9
1039,09.07.22 05:07:09 PM,25.805,3100.0
1040,09.07.22 06:07:09 PM,24.931,581.3
1041,09.07.22 07:07:09 PM,22.142,193.8
1042,09.07.22 08:07:09 PM,20.234,0.0
1043,09.07.22 09:07:09 PM,19.567,0.0
1044,09.07.22 10:07:09 PM,19.187,0.0
1045,09.07.22 11:07:09 PM,18.521,0.0
1046,09.08.22 12:07:09 AM,17.855,0.0
1047,09.08.22 01:07:09 AM,17.379,0.0
1048,09.08.22 02:07:09 AM,16.713,0.0
1049,09.08.22 03:07:09 AM,16.237,0.0
1050,09.08.22 04:07:09 AM,16.046,0.0
1051,09.08.22 05:07:09 AM,15.473,0.0
1052,09.08.22 06:07:09 AM,14.996,0.0
1053,09.08.22 07:07:09 AM,15.187,398.3
1054,09.08.22 08:07:09 AM,15.664,947.2
1055,09.08.22 09:07:09 AM,16.713,1722.2
1056,09.08.22 10:07:09 AM,18.045,1980.6
1057,09.08.22 11:07:09 AM,16.618,2152.8
1058,09.08.22 12:07:09 PM,17.189,387.5
1059,09.08.22 01:07:09 PM,15.855,893.4
1060,09.08.22 02:07:09 PM,16.618,1808.3
1061,09.08.22 03:07:09 PM,18.331,2755.6
1062,09.08.22 04:07:09 PM,17.475,462.9
1063,09.08.22 05:07:09 PM,16.903,247.6
1064,09.08.22 06:07:09 PM,17.284,452.1
1065,09.08.22 07:07:09 PM,17.760,441.3
1066,09.08.22 08:07:09 PM,16.332,0.0
1067,09.08.22 09:07:09 PM,15.664,0.0
1068,09.08.22 10:07:09 PM,15.951,0.0
1069,09.08.22 11:07:09 PM,15.760,0.0
1070,09.09.22 12:07:09 AM,14.900,0.0
1071,09.09.22 01:07:09 AM,14.230,0.0
1072,09.09.22 02:07:09 AM,13.558,0.0
1073,09.09.22 03:07:09 AM,13.846,0.0
