"Plot-Titel: GDB"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047844, SEN S/N: 21047844, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047844, SEN S/N: 21047844, LBL: Lux)"
200,01.06.22 06:12:39 PM,-2.261,0.0
201,01.06.22 07:12:39 PM,-1.914,0.0
202,01.06.22 08:12:39 PM,-0.213,0.0
203,01.06.22 09:12:39 PM,-1.001,0.0
204,01.06.22 10:12:39 PM,-1.456,0.0
205,01.06.22 11:12:39 PM,-1.914,0.0
206,01.07.22 12:12:39 AM,-1.570,0.0
207,01.07.22 01:12:39 AM,-1.456,0.0
208,01.07.22 02:12:39 AM,-1.684,0.0
209,01.07.22 03:12:39 AM,-1.684,0.0
210,01.07.22 04:12:39 AM,-1.570,0.0
211,01.07.22 05:12:39 AM,-1.914,0.0
212,01.07.22 06:12:39 AM,-1.456,0.0
213,01.07.22 07:12:39 AM,-1.114,0.0
214,01.07.22 08:12:39 AM,-0.887,96.9
215,01.07.22 09:12:39 AM,0.010,1722.2
216,01.07.22 10:12:39 AM,0.893,2583.4
217,01.07.22 11:12:39 AM,2.303,5166.7
218,01.07.22 12:12:39 PM,3.155,3100.0
219,01.07.22 01:12:39 PM,3.049,2411.1
220,01.07.22 02:12:39 PM,2.730,1980.6
221,01.07.22 03:12:39 PM,2.088,409.0
222,01.07.22 04:12:39 PM,1.548,21.5
223,01.07.22 05:12:39 PM,1.439,0.0
224,01.07.22 06:12:39 PM,1.656,0.0
225,01.07.22 07:12:39 PM,1.439,0.0
226,01.07.22 08:12:39 PM,1.548,0.0
227,01.07.22 09:12:39 PM,1.439,0.0
228,01.07.22 10:12:39 PM,1.439,0.0
229,01.07.22 11:12:39 PM,1.221,0.0
230,01.08.22 12:12:39 AM,0.893,0.0
231,01.08.22 01:12:39 AM,1.003,0.0
232,01.08.22 02:12:39 AM,0.453,0.0
233,01.08.22 03:12:39 AM,0.784,0.0
234,01.08.22 04:12:39 AM,1.221,0.0
235,01.08.22 05:12:39 AM,1.221,0.0
236,01.08.22 06:12:39 AM,1.221,0.0
237,01.08.22 07:12:39 AM,1.003,0.0
238,01.08.22 08:12:39 AM,1.439,43.1
239,01.08.22 09:12:39 AM,1.548,1463.9
240,01.08.22 10:12:39 AM,1.872,3616.7
241,01.08.22 11:12:39 AM,1.980,1980.6
242,01.08.22 12:12:39 PM,7.381,27555.7
243,01.08.22 01:12:39 PM,2.624,1980.6
244,01.08.22 02:12:39 PM,3.261,3961.1
245,01.08.22 03:12:39 PM,2.730,473.6
246,01.08.22 04:12:39 PM,2.624,21.5
247,01.08.22 05:12:39 PM,2.730,0.0
248,01.08.22 06:12:39 PM,2.517,0.0
249,01.08.22 07:12:39 PM,2.410,0.0
250,01.08.22 08:12:39 PM,1.872,0.0
251,01.08.22 09:12:39 PM,1.221,0.0
252,01.08.22 10:12:39 PM,0.674,0.0
253,01.08.22 11:12:39 PM,0.010,0.0
254,01.09.22 12:12:39 AM,-0.213,0.0
255,01.09.22 01:12:39 AM,-0.437,0.0
256,01.09.22 02:12:39 AM,-0.213,0.0
257,01.09.22 03:12:39 AM,-1.684,0.0
258,01.09.22 04:12:39 AM,-1.570,0.0
259,01.09.22 05:12:39 AM,-1.456,0.0
260,01.09.22 06:12:39 AM,-1.228,0.0
261,01.09.22 07:12:39 AM,-1.228,0.0
262,01.09.22 08:12:39 AM,-0.662,215.3
263,01.09.22 09:12:39 AM,0.010,1377.8
264,01.09.22 10:12:39 AM,1.112,1722.2
265,01.09.22 11:12:39 AM,1.656,1894.5
266,01.09.22 12:12:39 PM,3.788,4133.4
267,01.09.22 01:12:39 PM,3.472,3444.5
268,01.09.22 02:12:39 PM,3.578,2152.8
269,01.09.22 03:12:39 PM,3.155,947.2
270,01.09.22 04:12:39 PM,2.730,32.3
271,01.09.22 05:12:39 PM,2.624,0.0
272,01.09.22 06:12:39 PM,2.624,0.0
273,01.09.22 07:12:39 PM,2.730,0.0
274,01.09.22 08:12:39 PM,2.837,0.0
275,01.09.22 09:12:39 PM,2.943,0.0
276,01.09.22 10:12:39 PM,2.943,0.0
277,01.09.22 11:12:39 PM,3.155,0.0
278,01.10.22 12:12:39 AM,3.155,0.0
279,01.10.22 01:12:39 AM,3.261,0.0
280,01.10.22 02:12:39 AM,3.367,0.0
281,01.10.22 03:12:39 AM,3.472,0.0
282,01.10.22 04:12:39 AM,3.998,0.0
283,01.10.22 05:12:39 AM,4.207,0.0
284,01.10.22 06:12:39 AM,4.207,0.0
285,01.10.22 07:12:39 AM,4.207,0.0
286,01.10.22 08:12:39 AM,4.207,21.5
287,01.10.22 09:12:39 AM,4.415,419.8
288,01.10.22 10:12:39 AM,4.831,635.1
289,01.10.22 11:12:39 AM,4.102,742.7
290,01.10.22 12:12:39 PM,4.311,1808.3
