"Plot-Titel: SFM"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047836, SEN S/N: 21047836, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047836, SEN S/N: 21047836, LBL: Lux)"
286,01.10.22 08:33:50 AM,4.207,96.9
287,01.10.22 09:33:50 AM,4.623,645.8
288,01.10.22 10:33:50 AM,4.934,656.6
289,01.10.22 11:33:50 AM,4.102,699.7
290,01.10.22 12:33:50 PM,4.623,1463.9
291,01.10.22 01:33:50 PM,4.831,1463.9
292,01.10.22 02:33:50 PM,3.788,1205.6
293,01.10.22 03:33:50 PM,2.624,258.3
294,01.10.22 04:33:50 PM,1.872,0.0
295,01.10.22 05:33:50 PM,0.893,0.0
296,01.10.22 06:33:50 PM,0.232,0.0
297,01.10.22 07:33:50 PM,-0.662,0.0
298,01.10.22 08:33:50 PM,-1.341,0.0
299,01.10.22 09:33:50 PM,-1.570,0.0
300,01.10.22 10:33:50 PM,-2.030,0.0
301,01.10.22 11:33:50 PM,-2.261,0.0
302,01.11.22 12:33:50 AM,-2.844,0.0
303,01.11.22 01:33:50 AM,-2.727,0.0
304,01.11.22 02:33:50 AM,-2.844,0.0
305,01.11.22 03:33:50 AM,-2.962,0.0
306,01.11.22 04:33:50 AM,-2.844,0.0
307,01.11.22 05:33:50 AM,-2.610,0.0
308,01.11.22 06:33:50 AM,-2.610,0.0
309,01.11.22 07:33:50 AM,-2.610,0.0
310,01.11.22 08:33:50 AM,-2.727,161.5
311,01.11.22 09:33:50 AM,-2.377,936.5
312,01.11.22 10:33:50 AM,-1.914,1980.6
313,01.11.22 11:33:50 AM,-0.774,6544.5
314,01.11.22 12:33:50 PM,4.623,28933.5
315,01.11.22 01:33:50 PM,6.674,26178.0
316,01.11.22 02:33:50 PM,5.141,19977.9
317,01.11.22 03:33:50 PM,0.010,1636.1
318,01.11.22 04:33:50 PM,-1.456,75.3
319,01.11.22 05:33:50 PM,-2.727,0.0
320,01.11.22 06:33:50 PM,-3.792,0.0
321,01.11.22 07:33:50 PM,-3.792,0.0
322,01.11.22 08:33:50 PM,-3.792,0.0
323,01.11.22 09:33:50 PM,-3.197,0.0
324,01.11.22 10:33:50 PM,-2.727,0.0
325,01.11.22 11:33:50 PM,-2.494,0.0
326,01.12.22 12:33:50 AM,-2.844,0.0
327,01.12.22 01:33:50 AM,-2.844,0.0
328,01.12.22 02:33:50 AM,-2.727,0.0
329,01.12.22 03:33:50 AM,-2.261,0.0
330,01.12.22 04:33:50 AM,-2.030,0.0
331,01.12.22 05:33:50 AM,-1.799,0.0
332,01.12.22 06:33:50 AM,-1.570,0.0
333,01.12.22 07:33:50 AM,-1.341,0.0
334,01.12.22 08:33:50 AM,-1.114,398.3
335,01.12.22 09:33:50 AM,0.232,3272.2
336,01.12.22 10:33:50 AM,1.656,4305.6
337,01.12.22 11:33:50 AM,2.517,3444.5
338,01.12.22 12:33:50 PM,2.943,2152.8
339,01.12.22 01:33:50 PM,2.837,1377.8
340,01.12.22 02:33:50 PM,2.624,828.8
341,01.12.22 03:33:50 PM,2.624,258.3
342,01.12.22 04:33:50 PM,2.624,0.0
343,01.12.22 05:33:50 PM,2.730,0.0
344,01.12.22 06:33:50 PM,2.410,0.0
345,01.12.22 07:33:50 PM,2.624,0.0
346,01.12.22 08:33:50 PM,2.730,0.0
347,01.12.22 09:33:50 PM,2.837,0.0
348,01.12.22 10:33:50 PM,3.155,0.0
349,01.12.22 11:33:50 PM,3.367,0.0
350,01.13.22 12:33:50 AM,3.578,0.0
351,01.13.22 01:33:50 AM,3.788,0.0
352,01.13.22 02:33:50 AM,3.893,0.0
353,01.13.22 03:33:50 AM,3.893,0.0
354,01.13.22 04:33:50 AM,3.893,0.0
355,01.13.22 05:33:50 AM,3.788,0.0
356,01.13.22 06:33:50 AM,3.578,0.0
357,01.13.22 07:33:50 AM,3.578,0.0
358,01.13.22 08:33:50 AM,3.788,107.6
359,01.13.22 09:33:50 AM,3.893,602.8
360,01.13.22 10:33:50 AM,4.102,1130.2
361,01.13.22 11:33:50 AM,4.415,1636.1
362,01.13.22 12:33:50 PM,4.415,1141.0
363,01.13.22 01:33:50 PM,4.831,1302.4
364,01.13.22 02:33:50 PM,4.934,1011.8
365,01.13.22 03:33:50 PM,4.934,516.7
366,01.13.22 04:33:50 PM,4.727,10.8
367,01.13.22 05:33:50 PM,4.727,0.0
368,01.13.22 06:33:50 PM,4.934,0.0
369,01.13.22 07:33:50 PM,5.037,0.0
370,01.13.22 08:33:50 PM,5.244,0.0
371,01.13.22 09:33:50 PM,5.347,0.0
372,01.13.22 10:33:50 PM,5.244,0.0
373,01.13.22 11:33:50 PM,5.141,0.0
374,01.14.22 12:33:50 AM,5.347,0.0
375,01.14.22 01:33:50 AM,5.347,0.0
376,01.14.22 02:33:50 AM,5.347,0.0
377,01.14.22 03:33:50 AM,5.552,0.0
378,01.14.22 04:33:50 AM,5.244,0.0
379,01.14.22 05:33:50 AM,5.037,0.0
380,01.14.22 06:33:50 AM,5.141,0.0
381,01.14.22 07:33:50 AM,5.244,0.0
382,01.14.22 08:33:50 AM,5.244,96.9
383,01.14.22 09:33:50 AM,5.347,462.9
384,01.14.22 10:33:50 AM,5.347,947.2
385,01.14.22 11:33:50 AM,5.757,1087.2
386,01.14.22 12:33:50 PM,6.471,2066.7
387,01.14.22 01:33:50 PM,6.471,1108.7
388,01.14.22 02:33:50 PM,6.268,861.1
389,01.14.22 03:33:50 PM,6.268,495.1
390,01.14.22 04:33:50 PM,6.370,21.5
391,01.14.22 05:33:50 PM,6.370,0.0
392,01.14.22 06:33:50 PM,6.370,0.0
393,01.14.22 07:33:50 PM,5.552,0.0
394,01.14.22 08:33:50 PM,4.102,0.0
395,01.14.22 09:33:50 PM,2.943,0.0
396,01.14.22 10:33:50 PM,1.548,0.0
397,01.14.22 11:33:50 PM,1.003,0.0
398,01.15.22 12:33:50 AM,0.563,0.0
399,01.15.22 01:33:50 AM,0.010,0.0
400,01.15.22 02:33:50 AM,0.121,0.0
401,01.15.22 03:33:50 AM,0.121,0.0
402,01.15.22 04:33:50 AM,-0.102,0.0
403,01.15.22 05:33:50 AM,-0.437,0.0
404,01.15.22 06:33:50 AM,0.563,0.0
405,01.15.22 07:33:50 AM,0.674,0.0
406,01.15.22 08:33:50 AM,0.784,204.5
407,01.15.22 09:33:50 AM,0.784,1216.3
408,01.15.22 10:33:50 AM,1.112,1894.5
409,01.15.22 11:33:50 AM,1.764,2755.6
410,01.15.22 12:33:50 PM,2.410,2927.8
411,01.15.22 01:33:50 PM,2.303,1894.5
412,01.15.22 02:33:50 PM,2.410,1636.1
413,01.15.22 03:33:50 PM,1.764,1108.7
414,01.15.22 04:33:50 PM,1.548,64.6
415,01.15.22 05:33:50 PM,1.548,0.0
416,01.15.22 06:33:50 PM,1.656,0.0
417,01.15.22 07:33:50 PM,1.872,0.0
418,01.15.22 08:33:50 PM,1.764,0.0
419,01.15.22 09:33:50 PM,1.980,0.0
420,01.15.22 10:33:50 PM,2.303,0.0
421,01.15.22 11:33:50 PM,2.410,0.0
422,01.16.22 12:33:50 AM,2.088,0.0
423,01.16.22 01:33:50 AM,1.872,0.0
424,01.16.22 02:33:50 AM,1.980,0.0
425,01.16.22 03:33:50 AM,1.221,0.0
426,01.16.22 04:33:50 AM,1.112,0.0
427,01.16.22 05:33:50 AM,0.121,0.0
428,01.16.22 06:33:50 AM,-0.437,0.0
429,01.16.22 07:33:50 AM,-0.774,0.0
430,01.16.22 08:33:50 AM,-0.662,871.9
431,01.16.22 09:33:50 AM,0.453,4133.4
432,01.16.22 10:33:50 AM,1.656,6200.0
433,01.16.22 11:33:50 AM,1.872,2497.2
434,01.16.22 12:33:50 PM,1.221,1184.0
435,01.16.22 01:33:50 PM,2.088,1356.3
436,01.16.22 02:33:50 PM,2.517,592.0
437,01.16.22 03:33:50 PM,2.730,139.9
438,01.16.22 04:33:50 PM,3.049,0.0
439,01.16.22 05:33:50 PM,3.367,0.0
440,01.16.22 06:33:50 PM,3.893,0.0
441,01.16.22 07:33:50 PM,4.207,0.0
442,01.16.22 08:33:50 PM,4.623,0.0
443,01.16.22 09:33:50 PM,5.037,0.0
444,01.16.22 10:33:50 PM,5.037,0.0
445,01.16.22 11:33:50 PM,5.037,0.0
446,01.17.22 12:33:50 AM,5.347,0.0
447,01.17.22 01:33:50 AM,5.552,0.0
448,01.17.22 02:33:50 AM,5.962,0.0
449,01.17.22 03:33:50 AM,5.244,0.0
450,01.17.22 04:33:50 AM,5.757,0.0
451,01.17.22 05:33:50 AM,5.757,0.0
452,01.17.22 06:33:50 AM,5.655,0.0
453,01.17.22 07:33:50 AM,5.450,0.0
454,01.17.22 08:33:50 AM,5.141,129.2
455,01.17.22 09:33:50 AM,5.655,753.5
456,01.17.22 10:33:50 AM,5.962,2669.5
457,01.17.22 11:33:50 AM,5.450,1377.8
458,01.17.22 12:33:50 PM,2.837,2411.1
459,01.17.22 01:33:50 PM,4.623,5511.1
460,01.17.22 02:33:50 PM,8.481,26178.0
461,01.17.22 03:33:50 PM,3.788,1636.1
462,01.17.22 04:33:50 PM,2.943,150.7
463,01.17.22 05:33:50 PM,1.221,0.0
464,01.17.22 06:33:50 PM,1.221,0.0
465,01.17.22 07:33:50 PM,0.893,0.0
466,01.17.22 08:33:50 PM,0.343,0.0
467,01.17.22 09:33:50 PM,0.453,0.0
468,01.17.22 10:33:50 PM,0.121,0.0
469,01.17.22 11:33:50 PM,0.232,0.0
470,01.18.22 12:33:50 AM,-0.325,0.0
471,01.18.22 01:33:50 AM,-0.662,0.0
472,01.18.22 02:33:50 AM,-0.774,0.0
473,01.18.22 03:33:50 AM,-1.456,0.0
474,01.18.22 04:33:50 AM,-1.456,0.0
475,01.18.22 05:33:50 AM,-1.228,0.0
476,01.18.22 06:33:50 AM,-0.549,0.0
477,01.18.22 07:33:50 AM,-1.001,0.0
478,01.18.22 08:33:50 AM,-0.549,1216.3
479,01.18.22 09:33:50 AM,1.764,3100.0
480,01.18.22 10:33:50 AM,5.552,8611.2
481,01.18.22 11:33:50 AM,7.179,6544.5
482,01.18.22 12:33:50 PM,7.582,8611.2
483,01.18.22 01:33:50 PM,6.573,5511.1
484,01.18.22 02:33:50 PM,6.064,2583.4
485,01.18.22 03:33:50 PM,5.244,645.8
486,01.18.22 04:33:50 PM,4.831,64.6
487,01.18.22 05:33:50 PM,4.727,0.0
488,01.18.22 06:33:50 PM,4.831,0.0
489,01.18.22 07:33:50 PM,5.141,0.0
490,01.18.22 08:33:50 PM,5.037,0.0
491,01.18.22 09:33:50 PM,5.244,0.0
492,01.18.22 10:33:50 PM,5.347,0.0
493,01.18.22 11:33:50 PM,5.552,0.0
494,01.19.22 12:33:50 AM,5.347,0.0
495,01.19.22 01:33:50 AM,4.831,0.0
496,01.19.22 02:33:50 AM,4.934,0.0
497,01.19.22 03:33:50 AM,4.727,0.0
498,01.19.22 04:33:50 AM,4.831,0.0
499,01.19.22 05:33:50 AM,4.727,0.0
500,01.19.22 06:33:50 AM,4.519,0.0
501,01.19.22 07:33:50 AM,4.311,0.0
502,01.19.22 08:33:50 AM,4.102,484.4
503,01.19.22 09:33:50 AM,5.037,5166.7
504,01.19.22 10:33:50 AM,8.082,26178.0
505,01.19.22 11:33:50 AM,7.280,18600.1
506,01.19.22 12:33:50 PM,4.519,4650.0
507,01.19.22 01:33:50 PM,3.049,2583.4
508,01.19.22 02:33:50 PM,3.155,1636.1
509,01.19.22 03:33:50 PM,3.155,398.3
510,01.19.22 04:33:50 PM,3.472,10.8
511,01.19.22 05:33:50 PM,3.788,0.0
512,01.19.22 06:33:50 PM,3.998,0.0
513,01.19.22 07:33:50 PM,3.998,0.0
514,01.19.22 08:33:50 PM,3.998,0.0
515,01.19.22 09:33:50 PM,3.683,0.0
516,01.19.22 10:33:50 PM,3.893,0.0
517,01.19.22 11:33:50 PM,3.788,0.0
518,01.20.22 12:33:50 AM,4.207,0.0
519,01.20.22 01:33:50 AM,3.367,0.0
520,01.20.22 02:33:50 AM,3.261,0.0
521,01.20.22 03:33:50 AM,2.517,0.0
522,01.20.22 04:33:50 AM,2.517,0.0
523,01.20.22 05:33:50 AM,0.784,0.0
524,01.20.22 06:33:50 AM,0.453,0.0
525,01.20.22 07:33:50 AM,0.343,0.0
526,01.20.22 08:33:50 AM,-1.456,764.2
527,01.20.22 09:33:50 AM,0.674,2927.8
528,01.20.22 10:33:50 AM,3.998,5166.7
529,01.20.22 11:33:50 AM,6.471,33066.9
530,01.20.22 12:33:50 PM,6.978,33066.9
531,01.20.22 01:33:50 PM,3.788,5511.1
532,01.20.22 02:33:50 PM,7.983,30311.3
533,01.20.22 03:33:50 PM,2.517,3788.9
534,01.20.22 04:33:50 PM,0.343,139.9
535,01.20.22 05:33:50 PM,-1.001,0.0
536,01.20.22 06:33:50 PM,-1.456,0.0
537,01.20.22 07:33:50 PM,-1.114,0.0
