"Plot-Titel: SCH"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047837, SEN S/N: 21047837, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047837, SEN S/N: 21047837, LBL: Lux)"
162,12.24.21 06:44:58 AM,4.415,0.0
163,12.24.21 07:44:58 AM,4.934,0.0
164,12.24.21 08:44:58 AM,5.244,43.1
165,12.24.21 09:44:58 AM,5.450,484.4
166,12.24.21 10:44:58 AM,5.450,452.1
167,12.24.21 11:44:58 AM,5.450,753.5
168,12.24.21 12:44:58 PM,4.831,1894.5
169,12.24.21 01:44:58 PM,2.943,990.3
170,12.24.21 02:44:58 PM,2.088,710.4
171,12.24.21 03:44:58 PM,1.330,75.3
172,12.24.21 04:44:58 PM,0.784,0.0
173,12.24.21 05:44:58 PM,1.112,0.0
174,12.24.21 06:44:58 PM,1.003,0.0
175,12.24.21 07:44:58 PM,0.343,0.0
176,12.24.21 08:44:58 PM,-0.549,0.0
177,12.24.21 09:44:58 PM,-2.494,0.0
178,12.24.21 10:44:58 PM,-3.553,0.0
179,12.24.21 11:44:58 PM,-4.272,0.0
180,12.25.21 12:44:58 AM,-4.880,0.0
181,12.25.21 01:44:58 AM,-5.496,0.0
182,12.25.21 02:44:58 AM,-6.246,0.0
183,12.25.21 03:44:58 AM,-7.397,0.0
184,12.25.21 04:44:58 AM,-7.657,0.0
185,12.25.21 05:44:58 AM,-7.787,0.0
186,12.25.21 06:44:58 AM,-7.527,0.0
187,12.25.21 07:44:58 AM,-8.314,0.0
188,12.25.21 08:44:58 AM,-8.713,635.1
189,12.25.21 09:44:58 AM,-4.272,14466.8
190,12.25.21 10:44:58 AM,0.453,16533.4
191,12.25.21 11:44:58 AM,-2.962,2755.6
192,12.25.21 12:44:58 PM,-0.549,6544.5
193,12.25.21 01:44:58 PM,1.112,22044.6
194,12.25.21 02:44:58 PM,-0.549,4133.4
195,12.25.21 03:44:58 PM,-3.434,688.9
196,12.25.21 04:44:58 PM,-4.758,0.0
197,12.25.21 05:44:58 PM,-5.620,0.0
198,12.25.21 06:44:58 PM,-6.626,0.0
199,12.25.21 07:44:58 PM,-7.138,0.0
200,12.25.21 08:44:58 PM,-8.050,0.0
201,12.25.21 09:44:58 PM,-8.182,0.0
202,12.25.21 10:44:58 PM,-8.847,0.0
203,12.25.21 11:44:58 PM,-9.117,0.0
204,12.26.21 12:44:58 AM,-9.388,0.0
205,12.26.21 01:44:58 AM,-9.662,0.0
206,12.26.21 02:44:58 AM,-10.075,0.0
207,12.26.21 03:44:58 AM,-10.774,0.0
208,12.26.21 04:44:58 AM,-10.634,0.0
209,12.26.21 05:44:58 AM,-10.493,0.0
210,12.26.21 06:44:58 AM,-10.634,0.0
211,12.26.21 07:44:58 AM,-9.937,0.0
212,12.26.21 08:44:58 AM,-9.252,635.1
213,12.26.21 09:44:58 AM,-4.880,14466.8
214,12.26.21 10:44:58 AM,-1.114,19977.9
215,12.26.21 11:44:58 AM,-3.792,2755.6
216,12.26.21 12:44:58 PM,-0.662,8266.7
217,12.26.21 01:44:58 PM,0.784,21355.7
218,12.26.21 02:44:58 PM,-0.774,5166.7
219,12.26.21 03:44:58 PM,-2.844,656.6
220,12.26.21 04:44:58 PM,-3.316,0.0
221,12.26.21 05:44:58 PM,-3.911,0.0
222,12.26.21 06:44:58 PM,-4.758,0.0
223,12.26.21 07:44:58 PM,-4.880,0.0
224,12.26.21 08:44:58 PM,-5.125,0.0
225,12.26.21 09:44:58 PM,-5.870,0.0
226,12.26.21 10:44:58 PM,-6.373,0.0
227,12.26.21 11:44:58 PM,-6.882,0.0
228,12.27.21 12:44:58 AM,-7.010,0.0
229,12.27.21 01:44:58 AM,-7.138,0.0
230,12.27.21 02:44:58 AM,-7.010,0.0
231,12.27.21 03:44:58 AM,-6.626,0.0
232,12.27.21 04:44:58 AM,-6.246,0.0
233,12.27.21 05:44:58 AM,-5.745,0.0
234,12.27.21 06:44:58 AM,-5.372,0.0
235,12.27.21 07:44:58 AM,-4.880,0.0
236,12.27.21 08:44:58 AM,-4.514,107.6
237,12.27.21 09:44:58 AM,-3.911,785.8
238,12.27.21 10:44:58 AM,-2.962,1808.3
239,12.27.21 11:44:58 AM,-1.228,3961.1
240,12.27.21 12:44:58 PM,-0.774,2238.9
241,12.27.21 01:44:58 PM,0.010,1980.6
242,12.27.21 02:44:58 PM,-0.102,1313.2
243,12.27.21 03:44:58 PM,-0.437,96.9
244,12.27.21 04:44:58 PM,-0.774,0.0
245,12.27.21 05:44:58 PM,-0.887,0.0
246,12.27.21 06:44:58 PM,-0.887,0.0
247,12.27.21 07:44:58 PM,-1.228,0.0
248,12.27.21 08:44:58 PM,-1.341,0.0
249,12.27.21 09:44:58 PM,-1.341,0.0
250,12.27.21 10:44:58 PM,-1.341,0.0
251,12.27.21 11:44:58 PM,-2.030,0.0
252,12.28.21 12:44:58 AM,-2.727,0.0
253,12.28.21 01:44:58 AM,-3.079,0.0
254,12.28.21 02:44:58 AM,-3.197,0.0
255,12.28.21 03:44:58 AM,-3.553,0.0
256,12.28.21 04:44:58 AM,-3.553,0.0
257,12.28.21 05:44:58 AM,-3.434,0.0
258,12.28.21 06:44:58 AM,-2.844,0.0
259,12.28.21 07:44:58 AM,-2.261,0.0
260,12.28.21 08:44:58 AM,-1.914,398.3
261,12.28.21 09:44:58 AM,-1.114,1356.3
262,12.28.21 10:44:58 AM,-0.662,1033.3
263,12.28.21 11:44:58 AM,0.343,4133.4
264,12.28.21 12:44:58 PM,1.003,1636.1
265,12.28.21 01:44:58 PM,1.221,1033.3
266,12.28.21 02:44:58 PM,1.764,1377.8
267,12.28.21 03:44:58 PM,2.088,204.5
268,12.28.21 04:44:58 PM,1.764,0.0
269,12.28.21 05:44:58 PM,2.517,0.0
270,12.28.21 06:44:58 PM,2.837,0.0
271,12.28.21 07:44:58 PM,2.943,0.0
272,12.28.21 08:44:58 PM,2.837,0.0
273,12.28.21 09:44:58 PM,2.410,0.0
274,12.28.21 10:44:58 PM,2.410,0.0
275,12.28.21 11:44:58 PM,2.517,0.0
276,12.29.21 12:44:58 AM,2.517,0.0
277,12.29.21 01:44:58 AM,2.624,0.0
278,12.29.21 02:44:58 AM,2.195,0.0
279,12.29.21 03:44:58 AM,2.837,0.0
280,12.29.21 04:44:58 AM,2.624,0.0
281,12.29.21 05:44:58 AM,2.624,0.0
282,12.29.21 06:44:58 AM,3.155,0.0
283,12.29.21 07:44:58 AM,3.367,0.0
284,12.29.21 08:44:58 AM,3.788,139.9
285,12.29.21 09:44:58 AM,4.415,796.5
286,12.29.21 10:44:58 AM,5.141,1173.3
287,12.29.21 11:44:58 AM,5.347,785.8
288,12.29.21 12:44:58 PM,5.655,775.0
289,12.29.21 01:44:58 PM,5.757,635.1
290,12.29.21 02:44:58 PM,5.757,333.7
291,12.29.21 03:44:58 PM,5.552,21.5
292,12.29.21 04:44:58 PM,5.347,0.0
293,12.29.21 05:44:58 PM,5.244,0.0
294,12.29.21 06:44:58 PM,5.037,0.0
295,12.29.21 07:44:58 PM,4.934,0.0
296,12.29.21 08:44:58 PM,4.727,0.0
297,12.29.21 09:44:58 PM,4.934,0.0
298,12.29.21 10:44:58 PM,4.831,0.0
299,12.29.21 11:44:58 PM,5.037,0.0
300,12.30.21 12:44:58 AM,5.037,0.0
301,12.30.21 01:44:58 AM,5.244,0.0
302,12.30.21 02:44:58 AM,5.244,0.0
303,12.30.21 03:44:58 AM,5.450,0.0
304,12.30.21 04:44:58 AM,6.573,0.0
305,12.30.21 05:44:58 AM,7.481,0.0
306,12.30.21 06:44:58 AM,8.082,0.0
307,12.30.21 07:44:58 AM,7.882,0.0
308,12.30.21 08:44:58 AM,7.983,301.4
309,12.30.21 09:44:58 AM,8.282,818.1
310,12.30.21 10:44:58 AM,8.978,527.4
311,12.30.21 11:44:58 AM,8.978,1291.7
312,12.30.21 12:44:58 PM,9.275,1237.9
313,12.30.21 01:44:58 PM,9.176,527.4
314,12.30.21 02:44:58 PM,9.669,236.8
315,12.30.21 03:44:58 PM,10.553,64.6
316,12.30.21 04:44:58 PM,11.722,0.0
317,12.30.21 05:44:58 PM,12.304,0.0
318,12.30.21 06:44:58 PM,12.401,0.0
319,12.30.21 07:44:58 PM,12.497,0.0
320,12.30.21 08:44:58 PM,12.497,0.0
321,12.30.21 09:44:58 PM,12.497,0.0
322,12.30.21 10:44:58 PM,12.690,0.0
323,12.30.21 11:44:58 PM,12.690,0.0
324,12.31.21 12:44:58 AM,12.787,0.0
325,12.31.21 01:44:58 AM,12.690,0.0
326,12.31.21 02:44:58 AM,12.980,0.0
327,12.31.21 03:44:58 AM,12.980,0.0
328,12.31.21 04:44:58 AM,12.980,0.0
329,12.31.21 05:44:58 AM,12.883,0.0
330,12.31.21 06:44:58 AM,13.076,0.0
331,12.31.21 07:44:58 AM,13.173,0.0
332,12.31.21 08:44:58 AM,13.269,430.6
333,12.31.21 09:44:58 AM,13.750,2066.7
334,12.31.21 10:44:58 AM,13.846,1636.1
335,12.31.21 11:44:58 AM,13.558,1356.3
336,12.31.21 12:44:58 PM,13.558,344.4
337,12.31.21 01:44:58 PM,14.134,1377.8
338,12.31.21 02:44:58 PM,14.230,538.2
339,12.31.21 03:44:58 PM,14.038,215.3
340,12.31.21 04:44:58 PM,13.461,0.0
341,12.31.21 05:44:58 PM,12.207,0.0
342,12.31.21 06:44:58 PM,11.528,0.0
343,12.31.21 07:44:58 PM,11.722,0.0
344,12.31.21 08:44:58 PM,11.625,0.0
345,12.31.21 09:44:58 PM,11.722,0.0
346,12.31.21 10:44:58 PM,11.722,0.0
347,12.31.21 11:44:58 PM,11.722,0.0
348,01.01.22 12:44:58 AM,11.819,0.0
349,01.01.22 01:44:58 AM,11.819,0.0
350,01.01.22 02:44:58 AM,11.819,0.0
351,01.01.22 03:44:58 AM,11.722,0.0
352,01.01.22 04:44:58 AM,11.722,0.0
353,01.01.22 05:44:58 AM,11.722,0.0
354,01.01.22 06:44:58 AM,11.722,0.0
355,01.01.22 07:44:58 AM,11.722,0.0
356,01.01.22 08:44:58 AM,11.722,139.9
357,01.01.22 09:44:58 AM,12.013,904.2
358,01.01.22 10:44:58 AM,12.110,1065.6
359,01.01.22 11:44:58 AM,12.401,1980.6
360,01.01.22 12:44:58 PM,12.787,1980.6
361,01.01.22 01:44:58 PM,12.787,699.7
362,01.01.22 02:44:58 PM,12.690,505.9
363,01.01.22 03:44:58 PM,12.594,355.2
364,01.01.22 04:44:58 PM,12.207,0.0
365,01.01.22 05:44:58 PM,12.304,0.0
366,01.01.22 06:44:58 PM,12.013,0.0
367,01.01.22 07:44:58 PM,11.819,0.0
368,01.01.22 08:44:58 PM,11.916,0.0
369,01.01.22 09:44:58 PM,11.139,0.0
370,01.01.22 10:44:58 PM,10.944,0.0
371,01.01.22 11:44:58 PM,10.357,0.0
372,01.02.22 12:44:58 AM,10.063,0.0
373,01.02.22 01:44:58 AM,9.176,0.0
374,01.02.22 02:44:58 AM,8.879,0.0
375,01.02.22 03:44:58 AM,8.581,0.0
376,01.02.22 04:44:58 AM,8.581,0.0
377,01.02.22 05:44:58 AM,8.282,0.0
378,01.02.22 06:44:58 AM,7.682,0.0
379,01.02.22 07:44:58 AM,7.782,0.0
380,01.02.22 08:44:58 AM,8.581,344.4
381,01.02.22 09:44:58 AM,9.472,624.3
382,01.02.22 10:44:58 AM,10.357,1550.0
383,01.02.22 11:44:58 AM,10.651,764.2
384,01.02.22 12:44:58 PM,10.259,818.1
385,01.02.22 01:44:58 PM,10.259,258.3
386,01.02.22 02:44:58 PM,10.063,139.9
387,01.02.22 03:44:58 PM,9.866,409.0
388,01.02.22 04:44:58 PM,10.063,0.0
389,01.02.22 05:44:58 PM,10.455,0.0
390,01.02.22 06:44:58 PM,10.944,0.0
391,01.02.22 07:44:58 PM,11.625,0.0
392,01.02.22 08:44:58 PM,11.819,0.0
393,01.02.22 09:44:58 PM,11.334,0.0
394,01.02.22 10:44:58 PM,11.236,0.0
395,01.02.22 11:44:58 PM,11.041,0.0
396,01.03.22 12:44:58 AM,9.866,0.0
397,01.03.22 01:44:58 AM,9.965,0.0
398,01.03.22 02:44:58 AM,9.176,0.0
399,01.03.22 03:44:58 AM,8.879,0.0
400,01.03.22 04:44:58 AM,8.581,0.0
401,01.03.22 05:44:58 AM,8.978,0.0
402,01.03.22 06:44:58 AM,8.082,0.0
403,01.03.22 07:44:58 AM,8.082,0.0
404,01.03.22 08:44:58 AM,8.581,204.5
405,01.03.22 09:44:58 AM,8.581,1377.8
406,01.03.22 10:44:58 AM,9.472,3961.1
407,01.03.22 11:44:58 AM,10.553,4477.8
408,01.03.22 12:44:58 PM,10.651,3100.0
409,01.03.22 01:44:58 PM,10.944,2927.8
410,01.03.22 02:44:58 PM,11.041,785.8
411,01.03.22 03:44:58 PM,10.651,150.7
412,01.03.22 04:44:58 PM,9.571,0.0
413,01.03.22 05:44:58 PM,8.978,0.0
414,01.03.22 06:44:58 PM,8.382,0.0
415,01.03.22 07:44:58 PM,8.282,0.0
416,01.03.22 08:44:58 PM,7.179,0.0
417,01.03.22 09:44:58 PM,6.775,0.0
418,01.03.22 10:44:58 PM,6.471,0.0
419,01.03.22 11:44:58 PM,5.860,0.0
420,01.04.22 12:44:58 AM,5.757,0.0
421,01.04.22 01:44:58 AM,6.064,0.0
422,01.04.22 02:44:58 AM,6.064,0.0
423,01.04.22 03:44:58 AM,5.860,0.0
424,01.04.22 04:44:58 AM,5.757,0.0
425,01.04.22 05:44:58 AM,5.552,0.0
426,01.04.22 06:44:58 AM,5.450,0.0
427,01.04.22 07:44:58 AM,5.244,0.0
428,01.04.22 08:44:58 AM,5.757,183.0
429,01.04.22 09:44:58 AM,6.674,990.3
430,01.04.22 10:44:58 AM,6.877,861.1
431,01.04.22 11:44:58 AM,6.775,1044.1
432,01.04.22 12:44:58 PM,6.775,1722.2
433,01.04.22 01:44:58 PM,6.877,807.3
434,01.04.22 02:44:58 PM,7.079,635.1
435,01.04.22 03:44:58 PM,6.775,129.2
436,01.04.22 04:44:58 PM,6.674,0.0
437,01.04.22 05:44:58 PM,6.573,0.0
438,01.04.22 06:44:58 PM,6.471,0.0
439,01.04.22 07:44:58 PM,6.064,0.0
440,01.04.22 08:44:58 PM,5.757,0.0
441,01.04.22 09:44:58 PM,5.552,0.0
442,01.04.22 10:44:58 PM,5.347,0.0
443,01.04.22 11:44:58 PM,4.311,0.0
444,01.05.22 12:44:58 AM,3.367,0.0
445,01.05.22 01:44:58 AM,3.261,0.0
446,01.05.22 02:44:58 AM,3.472,0.0
447,01.05.22 03:44:58 AM,3.683,0.0
448,01.05.22 04:44:58 AM,3.788,0.0
449,01.05.22 05:44:58 AM,3.683,0.0
450,01.05.22 06:44:58 AM,3.049,0.0
451,01.05.22 07:44:58 AM,3.155,0.0
452,01.05.22 08:44:58 AM,3.261,301.4
453,01.05.22 09:44:58 AM,3.261,1076.4
454,01.05.22 10:44:58 AM,5.552,18600.1
455,01.05.22 11:44:58 AM,4.623,3100.0
456,01.05.22 12:44:58 PM,6.166,10333.4
457,01.05.22 01:44:58 PM,4.727,721.2
458,01.05.22 02:44:58 PM,4.519,258.3
459,01.05.22 03:44:58 PM,3.261,32.3
460,01.05.22 04:44:58 PM,3.367,0.0
461,01.05.22 05:44:58 PM,3.261,0.0
462,01.05.22 06:44:58 PM,4.102,0.0
463,01.05.22 07:44:58 PM,4.623,0.0
464,01.05.22 08:44:58 PM,4.519,0.0
465,01.05.22 09:44:58 PM,4.623,0.0
466,01.05.22 10:44:58 PM,4.727,0.0
467,01.05.22 11:44:58 PM,4.102,0.0
468,01.06.22 12:44:58 AM,3.893,0.0
469,01.06.22 01:44:58 AM,3.367,0.0
470,01.06.22 02:44:58 AM,1.548,0.0
471,01.06.22 03:44:58 AM,1.980,0.0
472,01.06.22 04:44:58 AM,0.893,0.0
473,01.06.22 05:44:58 AM,0.232,0.0
474,01.06.22 06:44:58 AM,-0.549,0.0
475,01.06.22 07:44:58 AM,-0.325,0.0
476,01.06.22 08:44:58 AM,-0.437,710.4
477,01.06.22 09:44:58 AM,1.656,4994.5
478,01.06.22 10:44:58 AM,4.311,24800.2
479,01.06.22 11:44:58 AM,2.730,2755.6
480,01.06.22 12:44:58 PM,4.934,7233.4
481,01.06.22 01:44:58 PM,7.179,34444.7
482,01.06.22 02:44:58 PM,5.037,12400.1
483,01.06.22 03:44:58 PM,2.943,1108.7
484,01.06.22 04:44:58 PM,0.453,0.0
485,01.06.22 05:44:58 PM,-0.774,0.0
486,01.06.22 06:44:58 PM,-1.456,0.0
487,01.06.22 07:44:58 PM,-1.570,0.0
488,01.06.22 08:44:58 PM,-2.145,0.0
489,01.06.22 09:44:58 PM,-2.261,0.0
490,01.06.22 10:44:58 PM,-2.145,0.0
491,01.06.22 11:44:58 PM,-2.145,0.0
