"Plot-Titel: MG"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047833, SEN S/N: 21047833, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047833, SEN S/N: 21047833, LBL: Lux)"
199,12.25.21 06:17:41 PM,-6.626,0.0
200,12.25.21 07:17:41 PM,-6.626,0.0
201,12.25.21 08:17:41 PM,-6.246,0.0
202,12.25.21 09:17:41 PM,-7.267,0.0
203,12.25.21 10:17:41 PM,-8.314,0.0
204,12.25.21 11:17:41 PM,-8.580,0.0
205,12.26.21 12:17:41 AM,-8.847,0.0
206,12.26.21 01:17:41 AM,-9.117,0.0
207,12.26.21 02:17:41 AM,-9.388,0.0
208,12.26.21 03:17:41 AM,-9.252,0.0
209,12.26.21 04:17:41 AM,-9.662,0.0
210,12.26.21 05:17:41 AM,-9.799,0.0
211,12.26.21 06:17:41 AM,-8.580,0.0
212,12.26.21 07:17:41 AM,-8.314,0.0
213,12.26.21 08:17:41 AM,-9.662,376.7
214,12.26.21 09:17:41 AM,-6.626,5166.7
215,12.26.21 10:17:41 AM,-3.434,8611.2
216,12.26.21 11:17:41 AM,-1.799,28933.5
217,12.26.21 12:17:41 PM,1.439,31689.1
218,12.26.21 01:17:41 PM,3.578,33066.9
219,12.26.21 02:17:41 PM,-1.228,5166.7
220,12.26.21 03:17:41 PM,-2.844,893.4
221,12.26.21 04:17:41 PM,-3.672,21.5
222,12.26.21 05:17:41 PM,-4.393,0.0
223,12.26.21 06:17:41 PM,-4.514,0.0
224,12.26.21 07:17:41 PM,-5.125,0.0
225,12.26.21 08:17:41 PM,-5.496,0.0
226,12.26.21 09:17:41 PM,-5.995,0.0
227,12.26.21 10:17:41 PM,-6.754,0.0
228,12.26.21 11:17:41 PM,-7.010,0.0
229,12.27.21 12:17:41 AM,-7.138,0.0
230,12.27.21 01:17:41 AM,-7.138,0.0
231,12.27.21 02:17:41 AM,-7.138,0.0
232,12.27.21 03:17:41 AM,-6.882,0.0
233,12.27.21 04:17:41 AM,-6.499,0.0
234,12.27.21 05:17:41 AM,-6.246,0.0
235,12.27.21 06:17:41 AM,-5.870,0.0
236,12.27.21 07:17:41 AM,-5.249,0.0
237,12.27.21 08:17:41 AM,-4.758,21.5
238,12.27.21 09:17:41 AM,-4.272,839.6
239,12.27.21 10:17:41 AM,-3.197,2755.6
240,12.27.21 11:17:41 AM,-2.494,3272.2
241,12.27.21 12:17:41 PM,-1.341,4822.3
242,12.27.21 01:17:41 PM,-0.549,3961.1
243,12.27.21 02:17:41 PM,-0.774,2238.9
244,12.27.21 03:17:41 PM,-1.001,775.0
245,12.27.21 04:17:41 PM,-1.456,0.0
246,12.27.21 05:17:41 PM,-1.570,0.0
247,12.27.21 06:17:41 PM,-1.570,0.0
248,12.27.21 07:17:41 PM,-1.456,0.0
249,12.27.21 08:17:41 PM,-1.684,0.0
250,12.27.21 09:17:41 PM,-1.914,0.0
251,12.27.21 10:17:41 PM,-1.799,0.0
252,12.27.21 11:17:41 PM,-1.914,0.0
253,12.28.21 12:17:41 AM,-2.844,0.0
254,12.28.21 01:17:41 AM,-3.197,0.0
255,12.28.21 02:17:41 AM,-3.553,0.0
256,12.28.21 03:17:41 AM,-3.672,0.0
257,12.28.21 04:17:41 AM,-4.031,0.0
258,12.28.21 05:17:41 AM,-3.792,0.0
259,12.28.21 06:17:41 AM,-3.553,0.0
260,12.28.21 07:17:41 AM,-3.079,0.0
261,12.28.21 08:17:41 AM,-2.844,21.5
262,12.28.21 09:17:41 AM,-2.377,1280.9
263,12.28.21 10:17:41 AM,-1.456,1980.6
264,12.28.21 11:17:41 AM,-1.228,1980.6
265,12.28.21 12:17:41 PM,0.121,2927.8
266,12.28.21 01:17:41 PM,0.784,2411.1
267,12.28.21 02:17:41 PM,1.221,1033.3
268,12.28.21 03:17:41 PM,1.764,1377.8
269,12.28.21 04:17:41 PM,1.980,21.5
270,12.28.21 05:17:41 PM,1.764,0.0
271,12.28.21 06:17:41 PM,1.872,0.0
272,12.28.21 07:17:41 PM,1.872,0.0
273,12.28.21 08:17:41 PM,2.088,0.0
274,12.28.21 09:17:41 PM,1.980,0.0
275,12.28.21 10:17:41 PM,1.872,0.0
276,12.28.21 11:17:41 PM,1.764,0.0
277,12.29.21 12:17:41 AM,1.980,0.0
278,12.29.21 01:17:41 AM,2.195,0.0
279,12.29.21 02:17:41 AM,1.980,0.0
280,12.29.21 03:17:41 AM,2.195,0.0
281,12.29.21 04:17:41 AM,2.943,0.0
282,12.29.21 05:17:41 AM,3.049,0.0
283,12.29.21 06:17:41 AM,3.998,0.0
284,12.29.21 07:17:41 AM,4.415,0.0
285,12.29.21 08:17:41 AM,4.311,21.5
286,12.29.21 09:17:41 AM,4.415,355.2
287,12.29.21 10:17:41 AM,5.141,882.6
288,12.29.21 11:17:41 AM,5.655,1044.1
289,12.29.21 12:17:41 PM,5.757,1130.2
290,12.29.21 01:17:41 PM,5.757,1108.7
291,12.29.21 02:17:41 PM,5.757,764.2
292,12.29.21 03:17:41 PM,5.552,215.3
293,12.29.21 04:17:41 PM,5.347,0.0
294,12.29.21 05:17:41 PM,5.244,0.0
295,12.29.21 06:17:41 PM,5.037,0.0
296,12.29.21 07:17:41 PM,5.037,0.0
297,12.29.21 08:17:41 PM,4.934,0.0
298,12.29.21 09:17:41 PM,4.519,0.0
299,12.29.21 10:17:41 PM,5.037,0.0
300,12.29.21 11:17:41 PM,4.831,0.0
301,12.30.21 12:17:41 AM,4.831,0.0
302,12.30.21 01:17:41 AM,5.141,0.0
303,12.30.21 02:17:41 AM,5.244,0.0
304,12.30.21 03:17:41 AM,5.552,0.0
305,12.30.21 04:17:41 AM,6.268,0.0
306,12.30.21 05:17:41 AM,6.877,0.0
307,12.30.21 06:17:41 AM,7.682,0.0
308,12.30.21 07:17:41 AM,8.082,0.0
309,12.30.21 08:17:41 AM,7.381,107.6
310,12.30.21 09:17:41 AM,8.182,1302.4
311,12.30.21 10:17:41 AM,8.879,1377.8
312,12.30.21 11:17:41 AM,8.978,1001.0
313,12.30.21 12:17:41 PM,9.373,1054.9
314,12.30.21 01:17:41 PM,9.373,893.4
315,12.30.21 02:17:41 PM,9.472,1011.8
316,12.30.21 03:17:41 PM,9.965,129.2
317,12.30.21 04:17:41 PM,10.846,0.0
318,12.30.21 05:17:41 PM,11.819,0.0
319,12.30.21 06:17:41 PM,12.207,0.0
320,12.30.21 07:17:41 PM,12.304,0.0
321,12.30.21 08:17:41 PM,12.497,0.0
322,12.30.21 09:17:41 PM,12.401,0.0
323,12.30.21 10:17:41 PM,12.401,0.0
324,12.30.21 11:17:41 PM,12.497,0.0
325,12.31.21 12:17:41 AM,12.594,0.0
326,12.31.21 01:17:41 AM,12.594,0.0
327,12.31.21 02:17:41 AM,12.787,0.0
328,12.31.21 03:17:41 AM,13.076,0.0
329,12.31.21 04:17:41 AM,12.787,0.0
330,12.31.21 05:17:41 AM,12.787,0.0
331,12.31.21 06:17:41 AM,12.883,0.0
332,12.31.21 07:17:41 AM,12.980,0.0
333,12.31.21 08:17:41 AM,12.980,86.1
334,12.31.21 09:17:41 AM,13.269,828.8
335,12.31.21 10:17:41 AM,13.846,2411.1
336,12.31.21 11:17:41 AM,13.942,1722.2
337,12.31.21 12:17:41 PM,13.750,958.0
