"Plot-Titel: GAS_TS_2"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21309864, SEN S/N: 21309864)","Intensität, Lux (LGR S/N: 21309864, SEN S/N: 21309864)"
5169,09.30.22 02:09:09 AM,3.155,0.0
5170,09.30.22 02:39:09 AM,2.837,0.0
5171,09.30.22 03:09:09 AM,2.624,0.0
5172,09.30.22 03:39:09 AM,2.303,0.0
5173,09.30.22 04:09:09 AM,2.195,0.0
5174,09.30.22 04:39:09 AM,2.195,0.0
5175,09.30.22 05:09:09 AM,1.980,0.0
5176,09.30.22 05:39:09 AM,1.872,0.0
5177,09.30.22 06:09:09 AM,2.088,0.0
5178,09.30.22 06:39:09 AM,1.872,0.0
5179,09.30.22 07:09:09 AM,1.980,139.9
5180,09.30.22 07:39:09 AM,2.195,1463.9
5181,09.30.22 08:09:09 AM,4.311,1894.5
5182,09.30.22 08:39:09 AM,6.573,22044.6
5183,09.30.22 09:09:09 AM,12.690,28933.5
5184,09.30.22 09:39:09 AM,16.046,33066.9
5185,09.30.22 10:09:09 AM,18.331,37200.2
5186,09.30.22 10:39:09 AM,20.138,38578.0
5187,09.30.22 11:09:09 AM,21.760,39955.8
5188,09.30.22 11:39:09 AM,23.196,39955.8
5189,09.30.22 12:09:09 PM,22.812,38578.0
5190,09.30.22 12:39:09 PM,23.966,38578.0
5191,09.30.22 01:09:09 PM,24.641,38578.0
5192,09.30.22 01:39:09 PM,23.484,24800.2
5193,09.30.22 02:09:09 PM,22.238,39955.8
5194,09.30.22 02:39:09 PM,21.473,5166.7
5195,09.30.22 03:09:09 PM,18.806,7577.8
5196,09.30.22 03:39:09 PM,18.996,8266.7
5197,09.30.22 04:09:09 PM,18.521,33066.9
5198,09.30.22 04:39:09 PM,19.948,5511.1
5199,09.30.22 05:09:09 PM,16.903,3100.0
5200,09.30.22 05:39:09 PM,19.377,7577.8
5201,09.30.22 06:09:09 PM,17.094,1280.9
5202,09.30.22 06:39:09 PM,12.207,549.0
5203,09.30.22 07:09:09 PM,9.373,10.8
5204,09.30.22 07:39:09 PM,8.082,0.0
5205,09.30.22 08:09:09 PM,7.381,0.0
5206,09.30.22 08:39:09 PM,6.877,0.0
5207,09.30.22 09:09:09 PM,6.471,0.0
5208,09.30.22 09:39:09 PM,6.166,0.0
5209,09.30.22 10:09:09 PM,5.757,0.0
5210,09.30.22 10:39:09 PM,5.347,0.0
5211,09.30.22 11:09:09 PM,5.037,0.0
5212,09.30.22 11:39:09 PM,4.934,0.0
5213,10.01.22 12:09:09 AM,4.727,0.0
5214,10.01.22 12:39:09 AM,4.519,0.0
5215,10.01.22 01:09:09 AM,4.311,0.0
5216,10.01.22 01:39:09 AM,4.207,0.0
5217,10.01.22 02:09:09 AM,4.311,0.0
5218,10.01.22 02:39:09 AM,4.207,0.0
5219,10.01.22 03:09:09 AM,4.102,0.0
5220,10.01.22 03:39:09 AM,5.655,0.0
5221,10.01.22 04:09:09 AM,5.655,0.0
5222,10.01.22 04:39:09 AM,6.166,0.0
5223,10.01.22 05:09:09 AM,6.370,0.0
5224,10.01.22 05:39:09 AM,6.775,0.0
5225,10.01.22 06:09:09 AM,6.978,0.0
5226,10.01.22 06:39:09 AM,6.877,0.0
5227,10.01.22 07:09:09 AM,7.179,570.5
5228,10.01.22 07:39:09 AM,7.481,452.1
5229,10.01.22 08:09:09 AM,8.481,2927.8
5230,10.01.22 08:39:09 AM,9.275,3100.0
5231,10.01.22 09:09:09 AM,9.571,2411.1
5232,10.01.22 09:39:09 AM,10.161,3961.1
5233,10.01.22 10:09:09 AM,11.528,5166.7
5234,10.01.22 10:39:09 AM,11.819,3616.7
5235,10.01.22 11:09:09 AM,13.269,8611.2
5236,10.01.22 11:39:09 AM,14.900,9644.5
5237,10.01.22 12:09:09 PM,12.497,2927.8
5238,10.01.22 12:39:09 PM,11.236,3272.2
5239,10.01.22 01:09:09 PM,10.944,2497.2
5240,10.01.22 01:39:09 PM,11.334,3444.5
5241,10.01.22 02:09:09 PM,11.139,1550.0
5242,10.01.22 02:39:09 PM,11.041,1808.3
5243,10.01.22 03:09:09 PM,10.748,1377.8
5244,10.01.22 03:39:09 PM,11.334,2669.5
5245,10.01.22 04:09:09 PM,11.625,1808.3
5246,10.01.22 04:39:09 PM,12.013,1463.9
5247,10.01.22 05:09:09 PM,12.207,2066.7
5248,10.01.22 05:39:09 PM,12.304,1636.1
5249,10.01.22 06:09:09 PM,13.558,6200.0
5250,10.01.22 06:39:09 PM,11.431,204.5
5251,10.01.22 07:09:09 PM,10.357,10.8
5252,10.01.22 07:39:09 PM,10.455,0.0
5253,10.01.22 08:09:09 PM,11.236,0.0
5254,10.01.22 08:39:09 PM,11.916,0.0
5255,10.01.22 09:09:09 PM,12.304,0.0
5256,10.01.22 09:39:09 PM,12.304,0.0
5257,10.01.22 10:09:09 PM,11.625,0.0
5258,10.01.22 10:39:09 PM,11.139,0.0
5259,10.01.22 11:09:09 PM,10.944,0.0
5260,10.01.22 11:39:09 PM,10.553,0.0
5261,10.02.22 12:09:09 AM,10.553,0.0
5262,10.02.22 12:39:09 AM,10.455,0.0
5263,10.02.22 01:09:09 AM,10.455,0.0
5264,10.02.22 01:39:09 AM,10.357,0.0
5265,10.02.22 02:09:09 AM,10.651,0.0
5266,10.02.22 02:39:09 AM,10.846,0.0
5267,10.02.22 03:09:09 AM,10.748,0.0
5268,10.02.22 03:39:09 AM,10.259,0.0
5269,10.02.22 04:09:09 AM,9.768,0.0
5270,10.02.22 04:39:09 AM,9.768,0.0
5271,10.02.22 05:09:09 AM,9.571,0.0
5272,10.02.22 05:39:09 AM,9.077,0.0
5273,10.02.22 06:09:09 AM,9.373,0.0
5274,10.02.22 06:39:09 AM,9.866,0.0
5275,10.02.22 07:09:09 AM,10.748,96.9
5276,10.02.22 07:39:09 AM,10.651,775.0
5277,10.02.22 08:09:09 AM,12.497,5166.7
5278,10.02.22 08:39:09 AM,11.722,2755.6
5279,10.02.22 09:09:09 AM,12.401,6200.0
5280,10.02.22 09:39:09 AM,17.284,24800.2
5281,10.02.22 10:09:09 AM,17.379,13089.0
5282,10.02.22 10:39:09 AM,17.094,17222.3
5283,10.02.22 11:09:09 AM,16.903,9300.1
5284,10.02.22 11:39:09 AM,16.523,9644.5
5285,10.02.22 12:09:09 PM,17.665,8611.2
5286,10.02.22 12:39:09 PM,13.942,7233.4
5287,10.02.22 01:09:09 PM,16.713,13089.0
5288,10.02.22 01:39:09 PM,14.230,3100.0
5289,10.02.22 02:09:09 PM,21.091,35822.5
5290,10.02.22 02:39:09 PM,18.996,15155.7
5291,10.02.22 03:09:09 PM,22.812,42711.4
5292,10.02.22 03:39:09 PM,21.378,12400.1
5293,10.02.22 04:09:09 PM,22.046,34444.7
5294,10.02.22 04:39:09 PM,20.615,28933.5
5295,10.02.22 05:09:09 PM,16.523,5511.1
5296,10.02.22 05:39:09 PM,16.046,9644.5
5297,10.02.22 06:09:09 PM,15.760,3788.9
5298,10.02.22 06:39:09 PM,13.269,398.3
5299,10.02.22 07:09:09 PM,12.207,10.8
5300,10.02.22 07:39:09 PM,11.819,0.0
5301,10.02.22 08:09:09 PM,11.528,0.0
5302,10.02.22 08:39:09 PM,11.819,0.0
5303,10.02.22 09:09:09 PM,10.944,0.0
5304,10.02.22 09:39:09 PM,10.846,0.0
5305,10.02.22 10:09:09 PM,11.041,0.0
5306,10.02.22 10:39:09 PM,10.846,0.0
5307,10.02.22 11:09:09 PM,10.846,0.0
5308,10.02.22 11:39:09 PM,10.846,0.0
5309,10.03.22 12:09:09 AM,10.651,0.0
5310,10.03.22 12:39:09 AM,10.651,0.0
5311,10.03.22 01:09:09 AM,10.357,0.0
5312,10.03.22 01:39:09 AM,10.259,0.0
5313,10.03.22 02:09:09 AM,10.553,0.0
5314,10.03.22 02:39:09 AM,10.651,0.0
5315,10.03.22 03:09:09 AM,11.139,0.0
5316,10.03.22 03:39:09 AM,11.041,0.0
5317,10.03.22 04:09:09 AM,11.139,0.0
5318,10.03.22 04:39:09 AM,11.431,0.0
5319,10.03.22 05:09:09 AM,11.431,0.0
5320,10.03.22 05:39:09 AM,11.334,0.0
5321,10.03.22 06:09:09 AM,11.431,0.0
5322,10.03.22 06:39:09 AM,11.431,0.0
5323,10.03.22 07:09:09 AM,11.334,43.1
5324,10.03.22 07:39:09 AM,11.431,312.2
5325,10.03.22 08:09:09 AM,11.625,807.3
5326,10.03.22 08:39:09 AM,12.013,3616.7
5327,10.03.22 09:09:09 AM,12.497,8266.7
5328,10.03.22 09:39:09 AM,13.076,5511.1
5329,10.03.22 10:09:09 AM,13.846,4477.8
5330,10.03.22 10:39:09 AM,15.187,8266.7
5331,10.03.22 11:09:09 AM,16.332,7577.8
5332,10.03.22 11:39:09 AM,16.808,12400.1
5333,10.03.22 12:09:09 PM,16.808,5166.7
5334,10.03.22 12:39:09 PM,17.760,9300.1
5335,10.03.22 01:09:09 PM,18.140,15844.5
5336,10.03.22 01:39:09 PM,16.999,13089.0
5337,10.03.22 02:09:09 PM,16.713,9644.5
5338,10.03.22 02:39:09 PM,19.092,7577.8
5339,10.03.22 03:09:09 PM,18.331,8266.7
5340,10.03.22 03:39:09 PM,18.711,10333.4
5341,10.03.22 04:09:09 PM,17.379,22044.6
5342,10.03.22 04:39:09 PM,17.189,6200.0
5343,10.03.22 05:09:09 PM,15.760,1377.8
5344,10.03.22 05:39:09 PM,15.760,2238.9
5345,10.03.22 06:09:09 PM,15.282,290.6
5346,10.03.22 06:39:09 PM,14.709,43.1
5347,10.03.22 07:09:09 PM,14.325,0.0
5348,10.03.22 07:39:09 PM,13.750,0.0
5349,10.03.22 08:09:09 PM,13.654,0.0
5350,10.03.22 08:39:09 PM,13.269,0.0
5351,10.03.22 09:09:09 PM,12.690,0.0
5352,10.03.22 09:39:09 PM,12.787,0.0
5353,10.03.22 10:09:09 PM,12.207,0.0
5354,10.03.22 10:39:09 PM,12.980,0.0
5355,10.03.22 11:09:09 PM,12.883,0.0
5356,10.03.22 11:39:09 PM,12.980,0.0
5357,10.04.22 12:09:09 AM,12.883,0.0
5358,10.04.22 12:39:09 AM,12.980,0.0
5359,10.04.22 01:09:09 AM,12.883,0.0
5360,10.04.22 01:39:09 AM,13.076,0.0
5361,10.04.22 02:09:09 AM,13.076,0.0
5362,10.04.22 02:39:09 AM,12.980,0.0
5363,10.04.22 03:09:09 AM,12.883,0.0
5364,10.04.22 03:39:09 AM,12.594,0.0
5365,10.04.22 04:09:09 AM,12.013,0.0
5366,10.04.22 04:39:09 AM,12.013,0.0
5367,10.04.22 05:09:09 AM,11.431,0.0
5368,10.04.22 05:39:09 AM,10.748,0.0
5369,10.04.22 06:09:09 AM,10.651,0.0
5370,10.04.22 06:39:09 AM,11.625,0.0
5371,10.04.22 07:09:09 AM,11.334,86.1
5372,10.04.22 07:39:09 AM,12.013,1377.8
5373,10.04.22 08:09:09 AM,12.690,2755.6
5374,10.04.22 08:39:09 AM,13.076,2755.6
5375,10.04.22 09:09:09 AM,12.980,1980.6
5376,10.04.22 09:39:09 AM,13.654,2755.6
5377,10.04.22 10:09:09 AM,13.654,4305.6
5378,10.04.22 10:39:09 AM,16.523,14466.8
5379,10.04.22 11:09:09 AM,17.475,18600.1
5380,10.04.22 11:39:09 AM,18.711,8611.2
5381,10.04.22 12:09:09 PM,18.236,12400.1
5382,10.04.22 12:39:09 PM,20.519,17222.3
5383,10.04.22 01:09:09 PM,18.616,14466.8
5384,10.04.22 01:39:09 PM,20.710,41333.6
5385,10.04.22 02:09:09 PM,19.282,10333.4
5386,10.04.22 02:39:09 PM,21.760,24800.2
5387,10.04.22 03:09:09 PM,21.091,18600.1
5388,10.04.22 03:39:09 PM,20.138,13777.9
5389,10.04.22 04:09:09 PM,21.378,12400.1
5390,10.04.22 04:39:09 PM,24.448,24800.2
5391,10.04.22 05:09:09 PM,18.045,5338.9
5392,10.04.22 05:39:09 PM,17.284,2238.9
5393,10.04.22 06:09:09 PM,17.570,2411.1
5394,10.04.22 06:39:09 PM,13.750,193.8
5395,10.04.22 07:09:09 PM,11.431,0.0
5396,10.04.22 07:39:09 PM,10.259,0.0
5397,10.04.22 08:09:09 PM,9.965,0.0
5398,10.04.22 08:39:09 PM,9.965,0.0
5399,10.04.22 09:09:09 PM,9.669,0.0
5400,10.04.22 09:39:09 PM,9.472,0.0
5401,10.04.22 10:09:09 PM,8.879,0.0
5402,10.04.22 10:39:09 PM,8.879,0.0
5403,10.04.22 11:09:09 PM,9.571,0.0
5404,10.04.22 11:39:09 PM,9.768,0.0
5405,10.05.22 12:09:09 AM,9.472,0.0
5406,10.05.22 12:39:09 AM,9.373,0.0
5407,10.05.22 01:09:09 AM,8.978,0.0
5408,10.05.22 01:39:09 AM,8.082,0.0
5409,10.05.22 02:09:09 AM,7.280,0.0
5410,10.05.22 02:39:09 AM,6.877,0.0
5411,10.05.22 03:09:09 AM,7.079,0.0
5412,10.05.22 03:39:09 AM,7.882,0.0
5413,10.05.22 04:09:09 AM,7.882,0.0
5414,10.05.22 04:39:09 AM,6.674,0.0
5415,10.05.22 05:09:09 AM,6.166,0.0
5416,10.05.22 05:39:09 AM,6.775,0.0
5417,10.05.22 06:09:09 AM,8.082,0.0
5418,10.05.22 06:39:09 AM,7.782,0.0
5419,10.05.22 07:09:09 AM,7.882,21.5
5420,10.05.22 07:39:09 AM,7.983,721.2
5421,10.05.22 08:09:09 AM,9.077,2325.0
5422,10.05.22 08:39:09 AM,10.161,3444.5
5423,10.05.22 09:09:09 AM,11.625,6200.0
5424,10.05.22 09:39:09 AM,12.980,10677.8
5425,10.05.22 10:09:09 AM,14.804,12400.1
5426,10.05.22 10:39:09 AM,16.427,15844.5
5427,10.05.22 11:09:09 AM,17.284,15844.5
5428,10.05.22 11:39:09 AM,17.284,10677.8
5429,10.05.22 12:09:09 PM,18.806,20666.8
5430,10.05.22 12:39:09 PM,18.331,11022.3
5431,10.05.22 01:09:09 PM,21.569,38578.0
5432,10.05.22 01:39:09 PM,23.388,39955.8
5433,10.05.22 02:09:09 PM,20.710,20666.8
5434,10.05.22 02:39:09 PM,26.195,35822.5
5435,10.05.22 03:09:09 PM,26.585,34444.7
5436,10.05.22 03:39:09 PM,25.319,35822.5
5437,10.05.22 04:09:09 PM,25.028,33066.9
5438,10.05.22 04:39:09 PM,24.641,28933.5
5439,10.05.22 05:09:09 PM,19.567,5166.7
5440,10.05.22 05:39:09 PM,18.806,3272.2
5441,10.05.22 06:09:09 PM,19.377,1722.2
5442,10.05.22 06:39:09 PM,16.808,226.0
5443,10.05.22 07:09:09 PM,14.709,0.0
5444,10.05.22 07:39:09 PM,12.304,0.0
5445,10.05.22 08:09:09 PM,10.846,0.0
5446,10.05.22 08:39:09 PM,11.431,0.0
5447,10.05.22 09:09:09 PM,12.883,0.0
5448,10.05.22 09:39:09 PM,12.401,0.0
5449,10.05.22 10:09:09 PM,12.883,0.0
5450,10.05.22 10:39:09 PM,13.269,0.0
5451,10.05.22 11:09:09 PM,12.980,0.0
5452,10.05.22 11:39:09 PM,13.846,0.0
5453,10.06.22 12:09:09 AM,14.230,0.0
5454,10.06.22 12:39:09 AM,14.230,0.0
5455,10.06.22 01:09:09 AM,14.230,0.0
5456,10.06.22 01:39:09 AM,14.230,0.0
5457,10.06.22 02:09:09 AM,13.942,0.0
5458,10.06.22 02:39:09 AM,14.038,0.0
5459,10.06.22 03:09:09 AM,15.569,0.0
5460,10.06.22 03:39:09 AM,15.664,0.0
5461,10.06.22 04:09:09 AM,14.709,0.0
5462,10.06.22 04:39:09 AM,14.038,0.0
5463,10.06.22 05:09:09 AM,14.325,0.0
5464,10.06.22 05:39:09 AM,14.996,0.0
5465,10.06.22 06:09:09 AM,15.473,0.0
5466,10.06.22 06:39:09 AM,15.569,0.0
5467,10.06.22 07:09:09 AM,15.282,21.5
5468,10.06.22 07:39:09 AM,15.282,398.3
5469,10.06.22 08:09:09 AM,14.900,1367.0
5470,10.06.22 08:39:09 AM,14.996,7233.4
5471,10.06.22 09:09:09 AM,17.189,5511.1
5472,10.06.22 09:39:09 AM,19.282,27555.7
5473,10.06.22 10:09:09 AM,17.570,5166.7
5474,10.06.22 10:39:09 AM,20.043,42711.4
5475,10.06.22 11:09:09 AM,21.473,7577.8
5476,10.06.22 11:39:09 AM,22.333,42711.4
5477,10.06.22 12:09:09 PM,21.760,42711.4
5478,10.06.22 12:39:09 PM,21.473,35822.5
5479,10.06.22 01:09:09 PM,24.158,41333.6
5480,10.06.22 01:39:09 PM,22.142,38578.0
5481,10.06.22 02:09:09 PM,24.448,37200.2
5482,10.06.22 02:39:09 PM,23.869,35822.5
5483,10.06.22 03:09:09 PM,22.812,37200.2
5484,10.06.22 03:39:09 PM,24.255,35822.5
5485,10.06.22 04:09:09 PM,22.621,33066.9
5486,10.06.22 04:39:09 PM,22.908,28933.5
5487,10.06.22 05:09:09 PM,18.140,11711.2
5488,10.06.22 05:39:09 PM,16.999,3444.5
5489,10.06.22 06:09:09 PM,17.284,1722.2
5490,10.06.22 06:39:09 PM,12.883,215.3
5491,10.06.22 07:09:09 PM,10.259,0.0
5492,10.06.22 07:39:09 PM,8.879,0.0
5493,10.06.22 08:09:09 PM,7.882,0.0
5494,10.06.22 08:39:09 PM,7.079,0.0
5495,10.06.22 09:09:09 PM,6.674,0.0
5496,10.06.22 09:39:09 PM,6.268,0.0
5497,10.06.22 10:09:09 PM,6.064,0.0
5498,10.06.22 10:39:09 PM,5.757,0.0
5499,10.06.22 11:09:09 PM,5.655,0.0
5500,10.06.22 11:39:09 PM,5.757,0.0
5501,10.07.22 12:09:09 AM,5.552,0.0
5502,10.07.22 12:39:09 AM,5.244,0.0
5503,10.07.22 01:09:09 AM,4.727,0.0
5504,10.07.22 01:39:09 AM,4.415,0.0
5505,10.07.22 02:09:09 AM,4.102,0.0
5506,10.07.22 02:39:09 AM,3.998,0.0
5507,10.07.22 03:09:09 AM,4.415,0.0
5508,10.07.22 03:39:09 AM,3.893,0.0
5509,10.07.22 04:09:09 AM,3.788,0.0
5510,10.07.22 04:39:09 AM,3.578,0.0
5511,10.07.22 05:09:09 AM,3.367,0.0
5512,10.07.22 05:39:09 AM,3.155,0.0
5513,10.07.22 06:09:09 AM,2.943,0.0
5514,10.07.22 06:39:09 AM,2.624,0.0
5515,10.07.22 07:09:09 AM,2.624,75.3
5516,10.07.22 07:39:09 AM,2.837,656.6
5517,10.07.22 08:09:09 AM,3.683,1324.0
5518,10.07.22 08:39:09 AM,6.166,3272.2
5519,10.07.22 09:09:09 AM,12.497,28933.5
5520,10.07.22 09:39:09 AM,15.378,34444.7
5521,10.07.22 10:09:09 AM,18.996,38578.0
5522,10.07.22 10:39:09 AM,20.996,39955.8
5523,10.07.22 11:09:09 AM,22.429,41333.6
5524,10.07.22 11:39:09 AM,23.581,41333.6
5525,10.07.22 12:09:09 PM,24.062,39955.8
5526,10.07.22 12:39:09 PM,25.513,39955.8
5527,10.07.22 01:09:09 PM,25.319,38578.0
5528,10.07.22 01:39:09 PM,25.416,37200.2
5529,10.07.22 02:09:09 PM,25.125,35822.5
5530,10.07.22 02:39:09 PM,24.835,37200.2
5531,10.07.22 03:09:09 PM,24.738,35822.5
5532,10.07.22 03:39:09 PM,24.931,34444.7
5533,10.07.22 04:09:09 PM,24.255,33066.9
5534,10.07.22 04:39:09 PM,23.966,28933.5
5535,10.07.22 05:09:09 PM,18.140,6544.5
5536,10.07.22 05:39:09 PM,16.523,2927.8
5537,10.07.22 06:09:09 PM,16.141,1463.9
5538,10.07.22 06:39:09 PM,11.041,129.2
5539,10.07.22 07:09:09 PM,8.978,0.0
5540,10.07.22 07:39:09 PM,7.882,0.0
5541,10.07.22 08:09:09 PM,7.179,0.0
5542,10.07.22 08:39:09 PM,6.775,0.0
5543,10.07.22 09:09:09 PM,6.573,0.0
5544,10.07.22 09:39:09 PM,6.471,0.0
5545,10.07.22 10:09:09 PM,6.573,0.0
5546,10.07.22 10:39:09 PM,6.370,0.0
5547,10.07.22 11:09:09 PM,6.166,0.0
5548,10.07.22 11:39:09 PM,6.573,0.0
5549,10.08.22 12:09:09 AM,7.882,0.0
5550,10.08.22 12:39:09 AM,7.882,0.0
5551,10.08.22 01:09:09 AM,7.381,0.0
5552,10.08.22 01:39:09 AM,6.877,0.0
5553,10.08.22 02:09:09 AM,6.573,0.0
5554,10.08.22 02:39:09 AM,6.370,0.0
5555,10.08.22 03:09:09 AM,6.370,0.0
5556,10.08.22 03:39:09 AM,6.674,0.0
5557,10.08.22 04:09:09 AM,7.682,0.0
5558,10.08.22 04:39:09 AM,8.182,0.0
5559,10.08.22 05:09:09 AM,8.581,0.0
5560,10.08.22 05:39:09 AM,8.779,0.0
5561,10.08.22 06:09:09 AM,8.481,0.0
5562,10.08.22 06:39:09 AM,7.983,0.0
5563,10.08.22 07:09:09 AM,7.079,21.5
5564,10.08.22 07:39:09 AM,6.370,322.9
5565,10.08.22 08:09:09 AM,7.179,742.7
5566,10.08.22 08:39:09 AM,7.882,1130.2
5567,10.08.22 09:09:09 AM,11.916,24800.2
5568,10.08.22 09:39:09 AM,14.709,34444.7
5569,10.08.22 10:09:09 AM,19.662,38578.0
5570,10.08.22 10:39:09 AM,20.901,38578.0
5571,10.08.22 11:09:09 AM,21.473,44089.2
5572,10.08.22 11:39:09 AM,17.950,16533.4
5573,10.08.22 12:09:09 PM,17.094,10333.4
5574,10.08.22 12:39:09 PM,16.999,10677.8
5575,10.08.22 01:09:09 PM,15.760,4994.5
5576,10.08.22 01:39:09 PM,14.900,1808.3
5577,10.08.22 02:09:09 PM,14.325,8611.2
5578,10.08.22 02:39:09 PM,17.950,28933.5
5579,10.08.22 03:09:09 PM,19.282,26178.0
5580,10.08.22 03:39:09 PM,20.901,22044.6
5581,10.08.22 04:09:09 PM,21.760,31689.1
5582,10.08.22 04:39:09 PM,17.094,3272.2
5583,10.08.22 05:09:09 PM,14.325,7577.8
5584,10.08.22 05:39:09 PM,13.461,172.2
5585,10.08.22 06:09:09 PM,11.722,193.8
5586,10.08.22 06:39:09 PM,11.334,86.1
5587,10.08.22 07:09:09 PM,10.944,0.0
5588,10.08.22 07:39:09 PM,10.455,0.0
5589,10.08.22 08:09:09 PM,10.063,0.0
5590,10.08.22 08:39:09 PM,9.965,0.0
5591,10.08.22 09:09:09 PM,9.669,0.0
5592,10.08.22 09:39:09 PM,9.472,0.0
5593,10.08.22 10:09:09 PM,9.176,0.0
5594,10.08.22 10:39:09 PM,9.077,0.0
5595,10.08.22 11:09:09 PM,8.382,0.0
5596,10.08.22 11:39:09 PM,8.182,0.0
5597,10.09.22 12:09:09 AM,8.382,0.0
5598,10.09.22 12:39:09 AM,8.282,0.0
5599,10.09.22 01:09:09 AM,7.882,0.0
5600,10.09.22 01:39:09 AM,7.582,0.0
5601,10.09.22 02:09:09 AM,7.381,0.0
5602,10.09.22 02:39:09 AM,7.179,0.0
5603,10.09.22 03:09:09 AM,6.674,0.0
5604,10.09.22 03:39:09 AM,6.573,0.0
5605,10.09.22 04:09:09 AM,5.655,0.0
5606,10.09.22 04:39:09 AM,5.347,0.0
5607,10.09.22 05:09:09 AM,5.347,0.0
5608,10.09.22 05:39:09 AM,5.347,0.0
5609,10.09.22 06:09:09 AM,4.102,0.0
5610,10.09.22 06:39:09 AM,3.788,0.0
5611,10.09.22 07:09:09 AM,3.155,53.8
5612,10.09.22 07:39:09 AM,3.049,613.5
5613,10.09.22 08:09:09 AM,3.367,1550.0
5614,10.09.22 08:39:09 AM,4.934,8266.7
5615,10.09.22 09:09:09 AM,11.625,23422.4
5616,10.09.22 09:39:09 AM,14.709,34444.7
5617,10.09.22 10:09:09 AM,18.140,33066.9
5618,10.09.22 10:39:09 AM,20.138,38578.0
5619,10.09.22 11:09:09 AM,20.996,38578.0
5620,10.09.22 11:39:09 AM,23.004,38578.0
5621,10.09.22 12:09:09 PM,23.196,38578.0
5622,10.09.22 12:39:09 PM,23.581,38578.0
5623,10.09.22 01:09:09 PM,22.142,33066.9
5624,10.09.22 01:39:09 PM,19.758,37200.2
5625,10.09.22 02:09:09 PM,22.142,15844.5
5626,10.09.22 02:39:09 PM,23.869,20666.8
5627,10.09.22 03:09:09 PM,18.616,37200.2
5628,10.09.22 03:39:09 PM,23.388,34444.7
5629,10.09.22 04:09:09 PM,23.677,34444.7
5630,10.09.22 04:39:09 PM,22.238,27555.7
5631,10.09.22 05:09:09 PM,16.332,5166.7
5632,10.09.22 05:39:09 PM,14.996,3272.2
5633,10.09.22 06:09:09 PM,14.230,1377.8
5634,10.09.22 06:39:09 PM,10.553,183.0
5635,10.09.22 07:09:09 PM,9.275,0.0
5636,10.09.22 07:39:09 PM,10.161,0.0
5637,10.09.22 08:09:09 PM,8.481,0.0
5638,10.09.22 08:39:09 PM,7.079,0.0
5639,10.09.22 09:09:09 PM,7.280,0.0
5640,10.09.22 09:39:09 PM,7.682,0.0
5641,10.09.22 10:09:09 PM,7.782,0.0
5642,10.09.22 10:39:09 PM,7.983,0.0
5643,10.09.22 11:09:09 PM,7.782,0.0
5644,10.09.22 11:39:09 PM,7.983,0.0
5645,10.10.22 12:09:09 AM,7.782,0.0
5646,10.10.22 12:39:09 AM,7.381,0.0
5647,10.10.22 01:09:09 AM,6.775,0.0
5648,10.10.22 01:39:09 AM,7.079,0.0
5649,10.10.22 02:09:09 AM,7.079,0.0
5650,10.10.22 02:39:09 AM,6.877,0.0
5651,10.10.22 03:09:09 AM,6.064,0.0
5652,10.10.22 03:39:09 AM,6.166,0.0
5653,10.10.22 04:09:09 AM,6.471,0.0
5654,10.10.22 04:39:09 AM,6.674,0.0
5655,10.10.22 05:09:09 AM,6.471,0.0
5656,10.10.22 05:39:09 AM,6.370,0.0
5657,10.10.22 06:09:09 AM,6.370,0.0
5658,10.10.22 06:39:09 AM,6.166,0.0
5659,10.10.22 07:09:09 AM,5.347,32.3
5660,10.10.22 07:39:09 AM,5.037,495.1
5661,10.10.22 08:09:09 AM,5.757,1980.6
5662,10.10.22 08:39:09 AM,6.370,10677.8
5663,10.10.22 09:09:09 AM,11.722,10677.8
5664,10.10.22 09:39:09 AM,9.472,23422.4
5665,10.10.22 10:09:09 AM,10.553,10333.4
5666,10.10.22 10:39:09 AM,18.331,38578.0
5667,10.10.22 11:09:09 AM,19.948,38578.0
5668,10.10.22 11:39:09 AM,21.378,41333.6
5669,10.10.22 12:09:09 PM,17.950,11022.3
5670,10.10.22 12:39:09 PM,20.043,26178.0
5671,10.10.22 01:09:09 PM,22.142,37200.2
5672,10.10.22 01:39:09 PM,21.378,24800.2
5673,10.10.22 02:09:09 PM,22.429,34444.7
5674,10.10.22 02:39:09 PM,23.966,33066.9
5675,10.10.22 03:09:09 PM,23.292,33066.9
5676,10.10.22 03:39:09 PM,20.710,8611.2
5677,10.10.22 04:09:09 PM,22.908,34444.7
5678,10.10.22 04:39:09 PM,23.004,26178.0
5679,10.10.22 05:09:09 PM,17.855,4305.6
5680,10.10.22 05:39:09 PM,16.332,2927.8
5681,10.10.22 06:09:09 PM,14.900,710.4
5682,10.10.22 06:39:09 PM,13.269,43.1
5683,10.10.22 07:09:09 PM,12.594,0.0
5684,10.10.22 07:39:09 PM,11.041,0.0
5685,10.10.22 08:09:09 PM,10.357,0.0
5686,10.10.22 08:39:09 PM,9.176,0.0
5687,10.10.22 09:09:09 PM,8.581,0.0
5688,10.10.22 09:39:09 PM,8.779,0.0
5689,10.10.22 10:09:09 PM,9.866,0.0
5690,10.10.22 10:39:09 PM,10.748,0.0
5691,10.10.22 11:09:09 PM,13.750,0.0
5692,10.10.22 11:39:09 PM,14.038,0.0
5693,10.11.22 12:09:09 AM,13.942,0.0
