"Plot-Titel: ZKU"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21059592, SEN S/N: 21059592, LBL: Celsius)","Intensität, Lux (LGR S/N: 21059592, SEN S/N: 21059592, LBL: Lux)"
219,08.04.22 02:08:37 PM,40.530,28933.5
220,08.04.22 03:08:37 PM,41.575,33066.9
221,08.04.22 04:08:37 PM,41.692,35822.5
222,08.04.22 05:08:37 PM,42.282,33066.9
223,08.04.22 06:08:37 PM,40.530,31689.1
224,08.04.22 07:08:37 PM,40.071,27555.7
225,08.04.22 08:08:37 PM,36.079,9644.5
226,08.04.22 09:08:37 PM,29.053,43.1
227,08.04.22 10:08:37 PM,27.468,0.0
228,08.04.22 11:08:37 PM,28.159,0.0
229,08.05.22 12:08:37 AM,26.488,0.0
230,08.05.22 01:08:37 AM,25.805,0.0
231,08.05.22 02:08:37 AM,24.351,0.0
232,08.05.22 03:08:37 AM,23.581,0.0
233,08.05.22 04:08:37 AM,22.908,0.0
234,08.05.22 05:08:37 AM,23.004,10.8
235,08.05.22 06:08:37 AM,22.908,1463.9
236,08.05.22 07:08:37 AM,24.931,5338.9
237,08.05.22 08:08:37 AM,25.125,5511.1
238,08.05.22 09:08:37 AM,28.258,34444.7
239,08.05.22 10:08:37 AM,24.158,3616.7
240,08.05.22 11:08:37 AM,24.255,6544.5
241,08.05.22 12:08:37 PM,23.581,3788.9
242,08.05.22 01:08:37 PM,26.097,10333.4
243,08.05.22 02:08:37 PM,32.291,35822.5
244,08.05.22 03:08:37 PM,30.862,17911.2
245,08.05.22 04:08:37 PM,30.154,24800.2
246,08.05.22 05:08:37 PM,26.488,2755.6
247,08.05.22 06:08:37 PM,25.125,3616.7
248,08.05.22 07:08:37 PM,22.812,4305.6
249,08.05.22 08:08:37 PM,19.377,322.9
250,08.05.22 09:08:37 PM,18.711,10.8
251,08.05.22 10:08:37 PM,17.950,0.0
252,08.05.22 11:08:37 PM,17.379,0.0
253,08.06.22 12:08:37 AM,16.999,0.0
254,08.06.22 01:08:37 AM,16.618,0.0
255,08.06.22 02:08:37 AM,15.473,0.0
256,08.06.22 03:08:37 AM,14.517,0.0
257,08.06.22 04:08:37 AM,13.750,0.0
258,08.06.22 05:08:37 AM,12.980,0.0
259,08.06.22 06:08:37 AM,12.883,1636.1
260,08.06.22 07:08:37 AM,13.076,2238.9
261,08.06.22 08:08:37 AM,16.999,28933.5
262,08.06.22 09:08:37 AM,20.043,20666.8
263,08.06.22 10:08:37 AM,22.812,13089.0
264,08.06.22 11:08:37 AM,24.641,42711.4
265,08.06.22 12:08:37 PM,22.717,44089.2
266,08.06.22 01:08:37 PM,26.488,44089.2
267,08.06.22 02:08:37 PM,25.513,39955.8
268,08.06.22 03:08:37 PM,28.555,41333.6
269,08.06.22 04:08:37 PM,29.252,46844.8
270,08.06.22 05:08:37 PM,28.159,39955.8
271,08.06.22 06:08:37 PM,27.665,37200.2
272,08.06.22 07:08:37 PM,26.977,33066.9
273,08.06.22 08:08:37 PM,24.158,18600.1
274,08.06.22 09:08:37 PM,19.187,43.1
275,08.06.22 10:08:37 PM,17.760,0.0
276,08.06.22 11:08:37 PM,15.760,0.0
277,08.07.22 12:08:37 AM,14.996,0.0
278,08.07.22 01:08:37 AM,14.134,0.0
279,08.07.22 02:08:37 AM,13.365,0.0
280,08.07.22 03:08:37 AM,12.690,0.0
281,08.07.22 04:08:37 AM,12.013,0.0
282,08.07.22 05:08:37 AM,11.916,0.0
283,08.07.22 06:08:37 AM,12.110,958.0
284,08.07.22 07:08:37 AM,15.282,3100.0
285,08.07.22 08:08:37 AM,20.710,28933.5
286,08.07.22 09:08:37 AM,23.292,16533.4
287,08.07.22 10:08:37 AM,27.272,37200.2
288,08.07.22 11:08:37 AM,29.552,39955.8
289,08.07.22 12:08:37 PM,29.953,42711.4
290,08.07.22 01:08:37 PM,26.879,44089.2
291,08.07.22 02:08:37 PM,30.255,20666.8
