"Plot-Titel: VG"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21309856, SEN S/N: 21309856, LBL: Celsius)","Intensität, Lux (LGR S/N: 21309856, SEN S/N: 21309856, LBL: Lux)"
1222,06.01.22 09:07:44 AM,19.853,26178.0
1223,06.01.22 10:07:44 AM,19.567,12400.1
1224,06.01.22 11:07:44 AM,23.388,14466.8
1225,06.01.22 12:07:44 PM,24.545,28933.5
1226,06.01.22 01:07:44 PM,22.142,27555.7
1227,06.01.22 02:07:44 PM,25.805,24800.2
1228,06.01.22 03:07:44 PM,18.711,753.5
1229,06.01.22 04:07:44 PM,19.662,11711.2
1230,06.01.22 05:07:44 PM,21.569,28933.5
1231,06.01.22 06:07:44 PM,22.429,26178.0
1232,06.01.22 07:07:44 PM,18.236,2755.6
1233,06.01.22 08:07:44 PM,17.189,1162.5
1234,06.01.22 09:07:44 PM,16.141,161.5
1235,06.01.22 10:07:44 PM,14.517,0.0
1236,06.01.22 11:07:44 PM,13.942,0.0
1237,06.02.22 12:07:44 AM,12.690,0.0
1238,06.02.22 01:07:44 AM,12.207,0.0
1239,06.02.22 02:07:44 AM,12.497,0.0
1240,06.02.22 03:07:44 AM,12.013,0.0
1241,06.02.22 04:07:44 AM,10.748,0.0
1242,06.02.22 05:07:44 AM,10.259,398.3
1243,06.02.22 06:07:44 AM,11.041,1894.5
1244,06.02.22 07:07:44 AM,12.690,5511.1
1245,06.02.22 08:07:44 AM,15.473,8266.7
1246,06.02.22 09:07:44 AM,17.950,18600.1
1247,06.02.22 10:07:44 AM,19.662,11711.2
1248,06.02.22 11:07:44 AM,20.615,30311.3
1249,06.02.22 12:07:44 PM,21.855,27555.7
1250,06.02.22 01:07:44 PM,23.677,27555.7
1251,06.02.22 02:07:44 PM,22.046,4822.3
1252,06.02.22 03:07:44 PM,26.000,27555.7
1253,06.02.22 04:07:44 PM,23.004,33066.9
1254,06.02.22 05:07:44 PM,21.091,6544.5
1255,06.02.22 06:07:44 PM,21.760,23422.4
1256,06.02.22 07:07:44 PM,19.472,4305.6
1257,06.02.22 08:07:44 PM,18.140,1636.1
1258,06.02.22 09:07:44 PM,16.808,322.9
1259,06.02.22 10:07:44 PM,15.473,0.0
1260,06.02.22 11:07:44 PM,14.038,0.0
1261,06.03.22 12:07:44 AM,12.980,0.0
1262,06.03.22 01:07:44 AM,12.110,0.0
1263,06.03.22 02:07:44 AM,11.528,0.0
1264,06.03.22 03:07:44 AM,10.846,0.0
1265,06.03.22 04:07:44 AM,10.161,0.0
1266,06.03.22 05:07:44 AM,9.965,570.5
1267,06.03.22 06:07:44 AM,11.139,2927.8
1268,06.03.22 07:07:44 AM,17.094,11022.3
1269,06.03.22 08:07:44 AM,22.525,30311.3
1270,06.03.22 09:07:44 AM,22.812,10677.8
1271,06.03.22 10:07:44 AM,25.513,30311.3
1272,06.03.22 11:07:44 AM,27.173,27555.7
1273,06.03.22 12:07:44 PM,27.665,24800.2
1274,06.03.22 01:07:44 PM,29.152,23422.4
1275,06.03.22 02:07:44 PM,29.953,23422.4
1276,06.03.22 03:07:44 PM,31.574,24800.2
1277,06.03.22 04:07:44 PM,31.983,26178.0
1278,06.03.22 05:07:44 PM,32.086,24800.2
1279,06.03.22 06:07:44 PM,32.291,21355.7
1280,06.03.22 07:07:44 PM,25.222,1980.6
1281,06.03.22 08:07:44 PM,23.869,914.9
1282,06.03.22 09:07:44 PM,22.333,430.6
1283,06.03.22 10:07:44 PM,20.996,0.0
1284,06.03.22 11:07:44 PM,20.234,0.0
1285,06.04.22 12:07:44 AM,19.092,0.0
1286,06.04.22 01:07:44 AM,18.331,0.0
1287,06.04.22 02:07:44 AM,17.760,0.0
1288,06.04.22 03:07:44 AM,17.189,0.0
1289,06.04.22 04:07:44 AM,16.713,0.0
1290,06.04.22 05:07:44 AM,16.237,139.9
1291,06.04.22 06:07:44 AM,16.141,2497.2
1292,06.04.22 07:07:44 AM,16.808,5166.7
1293,06.04.22 08:07:44 AM,19.377,8611.2
1294,06.04.22 09:07:44 AM,21.091,17222.3
1295,06.04.22 10:07:44 AM,19.567,5166.7
1296,06.04.22 11:07:44 AM,20.138,6200.0
1297,06.04.22 12:07:44 PM,21.664,7577.8
1298,06.04.22 01:07:44 PM,26.195,19977.9
1299,06.04.22 02:07:44 PM,26.000,14466.8
1300,06.04.22 03:07:44 PM,25.513,11711.2
1301,06.04.22 04:07:44 PM,26.683,11711.2
1302,06.04.22 05:07:44 PM,29.252,23422.4
1303,06.04.22 06:07:44 PM,28.953,21355.7
1304,06.04.22 07:07:44 PM,23.869,3616.7
1305,06.04.22 08:07:44 PM,22.333,1550.0
1306,06.04.22 09:07:44 PM,20.615,376.7
1307,06.04.22 10:07:44 PM,18.901,0.0
1308,06.04.22 11:07:44 PM,17.094,0.0
1309,06.05.22 12:07:44 AM,15.760,0.0
1310,06.05.22 01:07:44 AM,14.613,0.0
1311,06.05.22 02:07:44 AM,13.461,0.0
1312,06.05.22 03:07:44 AM,12.497,0.0
1313,06.05.22 04:07:44 AM,11.819,0.0
1314,06.05.22 05:07:44 AM,11.431,667.4
1315,06.05.22 06:07:44 AM,12.401,3961.1
1316,06.05.22 07:07:44 AM,16.713,12400.1
1317,06.05.22 08:07:44 AM,21.187,30311.3
1318,06.05.22 09:07:44 AM,23.773,13089.0
1319,06.05.22 10:07:44 AM,26.781,30311.3
1320,06.05.22 11:07:44 AM,29.152,26178.0
1321,06.05.22 12:07:44 PM,29.752,23422.4
1322,06.05.22 01:07:44 PM,30.963,23422.4
1323,06.05.22 02:07:44 PM,31.880,23422.4
1324,06.05.22 03:07:44 PM,32.807,22044.6
1325,06.05.22 04:07:44 PM,31.778,6200.0
1326,06.05.22 05:07:44 PM,31.676,17222.3
1327,06.05.22 06:07:44 PM,29.652,5338.9
1328,06.05.22 07:07:44 PM,27.665,3272.2
1329,06.05.22 08:07:44 PM,26.195,1463.9
1330,06.05.22 09:07:44 PM,24.545,236.8
1331,06.05.22 10:07:44 PM,23.196,0.0
1332,06.05.22 11:07:44 PM,22.333,0.0
1333,06.06.22 12:07:44 AM,21.855,0.0
1334,06.06.22 01:07:44 AM,21.855,0.0
1335,06.06.22 02:07:44 AM,21.664,0.0
1336,06.06.22 03:07:44 AM,20.615,0.0
1337,06.06.22 04:07:44 AM,20.043,0.0
1338,06.06.22 05:07:44 AM,18.045,193.8
1339,06.06.22 06:07:44 AM,17.284,215.3
1340,06.06.22 07:07:44 AM,17.475,807.3
1341,06.06.22 08:07:44 AM,19.662,19289.0
1342,06.06.22 09:07:44 AM,23.484,26178.0
1343,06.06.22 10:07:44 AM,26.585,28933.5
1344,06.06.22 11:07:44 AM,27.468,9644.5
1345,06.06.22 12:07:44 PM,25.708,11022.3
1346,06.06.22 01:07:44 PM,28.853,9300.1
1347,06.06.22 02:07:44 PM,28.060,10333.4
1348,06.06.22 03:07:44 PM,27.075,7577.8
1349,06.06.22 04:07:44 PM,29.953,35822.5
1350,06.06.22 05:07:44 PM,26.879,3100.0
1351,06.06.22 06:07:44 PM,18.711,1463.9
1352,06.06.22 07:07:44 PM,19.567,1636.1
1353,06.06.22 08:07:44 PM,19.662,2411.1
1354,06.06.22 09:07:44 PM,18.331,312.2
1355,06.06.22 10:07:44 PM,16.618,0.0
1356,06.06.22 11:07:44 PM,16.046,0.0
1357,06.07.22 12:07:44 AM,16.332,0.0
1358,06.07.22 01:07:44 AM,15.760,0.0
1359,06.07.22 02:07:44 AM,14.613,0.0
1360,06.07.22 03:07:44 AM,14.421,0.0
1361,06.07.22 04:07:44 AM,14.230,0.0
1362,06.07.22 05:07:44 AM,14.325,602.8
1363,06.07.22 06:07:44 AM,15.664,3100.0
1364,06.07.22 07:07:44 AM,19.758,5166.7
1365,06.07.22 08:07:44 AM,20.710,6544.5
1366,06.07.22 09:07:44 AM,24.448,28933.5
1367,06.07.22 10:07:44 AM,24.351,17222.3
1368,06.07.22 11:07:44 AM,28.456,34444.7
1369,06.07.22 12:07:44 PM,25.610,17222.3
1370,06.07.22 01:07:44 PM,25.416,8266.7
1371,06.07.22 02:07:44 PM,24.062,9644.5
1372,06.07.22 03:07:44 PM,25.416,15844.5
1373,06.07.22 04:07:44 PM,26.585,6200.0
1374,06.07.22 05:07:44 PM,26.195,7577.8
1375,06.07.22 06:07:44 PM,30.054,4477.8
1376,06.07.22 07:07:44 PM,24.545,3444.5
1377,06.07.22 08:07:44 PM,23.196,2497.2
1378,06.07.22 09:07:44 PM,21.664,409.0
1379,06.07.22 10:07:44 PM,20.138,0.0
1380,06.07.22 11:07:44 PM,19.282,0.0
1381,06.08.22 12:07:44 AM,18.140,0.0
1382,06.08.22 01:07:44 AM,17.760,0.0
1383,06.08.22 02:07:44 AM,17.855,0.0
1384,06.08.22 03:07:44 AM,17.379,0.0
1385,06.08.22 04:07:44 AM,15.855,0.0
1386,06.08.22 05:07:44 AM,16.523,301.4
1387,06.08.22 06:07:44 AM,17.570,7577.8
1388,06.08.22 07:07:44 AM,20.138,12400.1
1389,06.08.22 08:07:44 AM,21.951,9644.5
1390,06.08.22 09:07:44 AM,22.621,9300.1
1391,06.08.22 10:07:44 AM,23.388,4477.8
1392,06.08.22 11:07:44 AM,25.902,16533.4
1393,06.08.22 12:07:44 PM,30.760,33066.9
1394,06.08.22 01:07:44 PM,25.610,6544.5
1395,06.08.22 02:07:44 PM,26.000,7577.8
1396,06.08.22 03:07:44 PM,27.370,6200.0
1397,06.08.22 04:07:44 PM,27.370,9644.5
1398,06.08.22 05:07:44 PM,30.760,18600.1
1399,06.08.22 06:07:44 PM,26.097,3100.0
1400,06.08.22 07:07:44 PM,24.931,2755.6
1401,06.08.22 08:07:44 PM,24.545,1550.0
1402,06.08.22 09:07:44 PM,22.333,193.8
1403,06.08.22 10:07:44 PM,20.424,0.0
1404,06.08.22 11:07:44 PM,19.377,0.0
1405,06.09.22 12:07:44 AM,17.855,0.0
1406,06.09.22 01:07:44 AM,18.045,0.0
1407,06.09.22 02:07:44 AM,18.711,0.0
1408,06.09.22 03:07:44 AM,18.996,0.0
1409,06.09.22 04:07:44 AM,18.426,0.0
1410,06.09.22 05:07:44 AM,17.665,322.9
1411,06.09.22 06:07:44 AM,17.855,5166.7
1412,06.09.22 07:07:44 AM,22.429,17911.2
1413,06.09.22 08:07:44 AM,19.758,6200.0
1414,06.09.22 09:07:44 AM,21.187,7577.8
1415,06.09.22 10:07:44 AM,20.138,5511.1
1416,06.09.22 11:07:44 AM,17.855,4305.6
1417,06.09.22 12:07:44 PM,19.472,5166.7
1418,06.09.22 01:07:44 PM,20.329,4305.6
1419,06.09.22 02:07:44 PM,20.996,4994.5
1420,06.09.22 03:07:44 PM,21.091,4133.4
1421,06.09.22 04:07:44 PM,21.473,4822.3
1422,06.09.22 05:07:44 PM,20.901,4822.3
1423,06.09.22 06:07:44 PM,25.319,22044.6
1424,06.09.22 07:07:44 PM,22.046,2755.6
1425,06.09.22 08:07:44 PM,21.664,1550.0
1426,06.09.22 09:07:44 PM,20.901,914.9
1427,06.09.22 10:07:44 PM,19.567,0.0
1428,06.09.22 11:07:44 PM,18.616,0.0
1429,06.10.22 12:07:44 AM,18.140,0.0
1430,06.10.22 01:07:44 AM,17.570,0.0
1431,06.10.22 02:07:44 AM,16.903,0.0
1432,06.10.22 03:07:44 AM,16.141,0.0
1433,06.10.22 04:07:44 AM,15.091,0.0
1434,06.10.22 05:07:44 AM,14.325,495.1
1435,06.10.22 06:07:44 AM,14.804,5511.1
1436,06.10.22 07:07:44 AM,18.711,13777.9
1437,06.10.22 08:07:44 AM,21.473,30311.3
1438,06.10.22 09:07:44 AM,24.158,28933.5
1439,06.10.22 10:07:44 AM,24.545,30311.3
1440,06.10.22 11:07:44 AM,24.835,19977.9
1441,06.10.22 12:07:44 PM,26.977,26178.0
1442,06.10.22 01:07:44 PM,27.567,24800.2
1443,06.10.22 02:07:44 PM,29.552,23422.4
1444,06.10.22 03:07:44 PM,30.760,24800.2
1445,06.10.22 04:07:44 PM,31.166,24800.2
1446,06.10.22 05:07:44 PM,31.268,24800.2
1447,06.10.22 06:07:44 PM,30.862,24800.2
1448,06.10.22 07:07:44 PM,24.545,3100.0
1449,06.10.22 08:07:44 PM,23.869,1722.2
1450,06.10.22 09:07:44 PM,22.525,398.3
1451,06.10.22 10:07:44 PM,20.901,0.0
1452,06.10.22 11:07:44 PM,20.615,0.0
1453,06.11.22 12:07:44 AM,20.996,0.0
1454,06.11.22 01:07:44 AM,20.710,0.0
1455,06.11.22 02:07:44 AM,20.043,0.0
1456,06.11.22 03:07:44 AM,19.662,0.0
1457,06.11.22 04:07:44 AM,18.996,0.0
1458,06.11.22 05:07:44 AM,18.901,559.7
1459,06.11.22 06:07:44 AM,19.567,1324.0
1460,06.11.22 07:07:44 AM,20.710,3788.9
1461,06.11.22 08:07:44 AM,22.142,6544.5
1462,06.11.22 09:07:44 AM,24.448,11022.3
1463,06.11.22 10:07:44 AM,26.879,15844.5
1464,06.11.22 11:07:44 AM,29.752,24800.2
1465,06.11.22 12:07:44 PM,30.356,20666.8
1466,06.11.22 01:07:44 PM,30.154,11711.2
1467,06.11.22 02:07:44 PM,31.370,13089.0
1468,06.11.22 03:07:44 PM,28.555,13777.9
1469,06.11.22 04:07:44 PM,29.853,33066.9
1470,06.11.22 05:07:44 PM,28.655,7577.8
1471,06.11.22 06:07:44 PM,28.357,8266.7
1472,06.11.22 07:07:44 PM,26.488,3272.2
1473,06.11.22 08:07:44 PM,25.416,2411.1
1474,06.11.22 09:07:44 PM,23.966,441.3
1475,06.11.22 10:07:44 PM,22.621,0.0
1476,06.11.22 11:07:44 PM,21.378,0.0
1477,06.12.22 12:07:44 AM,20.615,0.0
1478,06.12.22 01:07:44 AM,19.282,0.0
1479,06.12.22 02:07:44 AM,18.140,0.0
1480,06.12.22 03:07:44 AM,17.475,0.0
1481,06.12.22 04:07:44 AM,16.903,0.0
1482,06.12.22 05:07:44 AM,17.284,344.4
1483,06.12.22 06:07:44 AM,17.379,1130.2
1484,06.12.22 07:07:44 AM,17.665,2669.5
1485,06.12.22 08:07:44 AM,21.187,24800.2
1486,06.12.22 09:07:44 AM,22.142,9644.5
1487,06.12.22 10:07:44 AM,22.717,9644.5
1488,06.12.22 11:07:44 AM,26.585,14466.8
1489,06.12.22 12:07:44 PM,27.173,30311.3
1490,06.12.22 01:07:44 PM,28.953,30311.3
1491,06.12.22 02:07:44 PM,28.159,6200.0
1492,06.12.22 03:07:44 PM,31.166,26178.0
1493,06.12.22 04:07:44 PM,30.963,4822.3
1494,06.12.22 05:07:44 PM,30.356,27555.7
1495,06.12.22 06:07:44 PM,29.452,24800.2
1496,06.12.22 07:07:44 PM,25.416,2325.0
1497,06.12.22 08:07:44 PM,24.255,1808.3
1498,06.12.22 09:07:44 PM,22.621,333.7
1499,06.12.22 10:07:44 PM,21.282,0.0
1500,06.12.22 11:07:44 PM,20.710,0.0
1501,06.13.22 12:07:44 AM,19.948,0.0
1502,06.13.22 01:07:44 AM,18.521,0.0
1503,06.13.22 02:07:44 AM,17.760,0.0
1504,06.13.22 03:07:44 AM,17.189,0.0
1505,06.13.22 04:07:44 AM,16.427,0.0
1506,06.13.22 05:07:44 AM,16.332,107.6
1507,06.13.22 06:07:44 AM,16.523,5511.1
1508,06.13.22 07:07:44 AM,18.806,14466.8
1509,06.13.22 08:07:44 AM,21.187,34444.7
1510,06.13.22 09:07:44 AM,19.092,8611.2
1511,06.13.22 10:07:44 AM,18.236,10333.4
1512,06.13.22 11:07:44 AM,22.238,15844.5
1513,06.13.22 12:07:44 PM,24.448,12400.1
1514,06.13.22 01:07:44 PM,23.581,9644.5
1515,06.13.22 02:07:44 PM,25.028,11022.3
1516,06.13.22 03:07:44 PM,22.429,26178.0
1517,06.13.22 04:07:44 PM,23.677,23422.4
1518,06.13.22 05:07:44 PM,22.238,6200.0
1519,06.13.22 06:07:44 PM,18.616,28933.5
1520,06.13.22 07:07:44 PM,18.996,2238.9
1521,06.13.22 08:07:44 PM,17.379,893.4
1522,06.13.22 09:07:44 PM,16.903,1001.0
1523,06.13.22 10:07:44 PM,16.427,0.0
1524,06.13.22 11:07:44 PM,15.091,0.0
1525,06.14.22 12:07:44 AM,14.709,0.0
1526,06.14.22 01:07:44 AM,13.750,0.0
1527,06.14.22 02:07:44 AM,13.076,0.0
1528,06.14.22 03:07:44 AM,12.497,0.0
1529,06.14.22 04:07:44 AM,11.819,0.0
1530,06.14.22 05:07:44 AM,11.431,1377.8
1531,06.14.22 06:07:44 AM,11.819,5511.1
1532,06.14.22 07:07:44 AM,14.421,14466.8
1533,06.14.22 08:07:44 AM,16.618,21355.7
1534,06.14.22 09:07:44 AM,16.903,10677.8
1535,06.14.22 10:07:44 AM,17.475,11711.2
1536,06.14.22 11:07:44 AM,21.760,33066.9
1537,06.14.22 12:07:44 PM,18.711,12400.1
1538,06.14.22 01:07:44 PM,21.187,10677.8
1539,06.14.22 02:07:44 PM,22.142,10333.4
1540,06.14.22 03:07:44 PM,22.142,12400.1
1541,06.14.22 04:07:44 PM,26.195,30311.3
1542,06.14.22 05:07:44 PM,24.738,30311.3
1543,06.14.22 06:07:44 PM,25.610,23422.4
1544,06.14.22 07:07:44 PM,19.662,3444.5
1545,06.14.22 08:07:44 PM,18.711,1722.2
1546,06.14.22 09:07:44 PM,17.855,1173.3
1547,06.14.22 10:07:44 PM,16.618,0.0
1548,06.14.22 11:07:44 PM,15.091,0.0
1549,06.15.22 12:07:44 AM,14.134,0.0
1550,06.15.22 01:07:44 AM,13.076,0.0
1551,06.15.22 02:07:44 AM,12.787,0.0
1552,06.15.22 03:07:44 AM,12.207,0.0
1553,06.15.22 04:07:44 AM,11.625,0.0
1554,06.15.22 05:07:44 AM,11.236,495.1
1555,06.15.22 06:07:44 AM,13.269,8266.7
1556,06.15.22 07:07:44 AM,18.806,16533.4
1557,06.15.22 08:07:44 AM,20.615,16533.4
1558,06.15.22 09:07:44 AM,21.091,14466.8
1559,06.15.22 10:07:44 AM,25.125,31689.1
1560,06.15.22 11:07:44 AM,26.879,27555.7
1561,06.15.22 12:07:44 PM,27.862,26178.0
1562,06.15.22 01:07:44 PM,28.060,10333.4
1563,06.15.22 02:07:44 PM,29.953,24800.2
1564,06.15.22 03:07:44 PM,31.676,27555.7
1565,06.15.22 04:07:44 PM,32.497,27555.7
1566,06.15.22 05:07:44 PM,30.963,26178.0
1567,06.15.22 06:07:44 PM,32.394,26178.0
1568,06.15.22 07:07:44 PM,25.028,2325.0
1569,06.15.22 08:07:44 PM,24.255,1808.3
1570,06.15.22 09:07:44 PM,22.142,398.3
1571,06.15.22 10:07:44 PM,20.805,0.0
1572,06.15.22 11:07:44 PM,19.377,0.0
1573,06.16.22 12:07:44 AM,18.426,0.0
1574,06.16.22 01:07:44 AM,17.284,0.0
1575,06.16.22 02:07:44 AM,16.808,0.0
1576,06.16.22 03:07:44 AM,16.046,0.0
1577,06.16.22 04:07:44 AM,15.187,0.0
1578,06.16.22 05:07:44 AM,14.709,441.3
1579,06.16.22 06:07:44 AM,15.664,5511.1
1580,06.16.22 07:07:44 AM,17.189,13777.9
1581,06.16.22 08:07:44 AM,20.138,28933.5
1582,06.16.22 09:07:44 AM,20.615,27555.7
1583,06.16.22 10:07:44 AM,22.717,10677.8
1584,06.16.22 11:07:44 AM,27.665,30311.3
1585,06.16.22 12:07:44 PM,28.655,26178.0
1586,06.16.22 01:07:44 PM,27.272,18600.1
1587,06.16.22 02:07:44 PM,28.258,24800.2
1588,06.16.22 03:07:44 PM,30.054,28933.5
1589,06.16.22 04:07:44 PM,28.456,31689.1
1590,06.16.22 05:07:44 PM,30.760,19977.9
1591,06.16.22 06:07:44 PM,28.853,28933.5
1592,06.16.22 07:07:44 PM,23.388,2497.2
1593,06.16.22 08:07:44 PM,22.046,1808.3
1594,06.16.22 09:07:44 PM,20.710,312.2
1595,06.16.22 10:07:44 PM,19.282,0.0
1596,06.16.22 11:07:44 PM,18.236,0.0
1597,06.17.22 12:07:44 AM,17.570,0.0
1598,06.17.22 01:07:44 AM,17.189,0.0
1599,06.17.22 02:07:44 AM,16.808,0.0
1600,06.17.22 03:07:44 AM,16.427,0.0
1601,06.17.22 04:07:44 AM,15.855,0.0
1602,06.17.22 05:07:44 AM,15.091,764.2
1603,06.17.22 06:07:44 AM,15.951,6544.5
1604,06.17.22 07:07:44 AM,19.758,14466.8
1605,06.17.22 08:07:44 AM,23.388,28933.5
1606,06.17.22 09:07:44 AM,24.641,28933.5
1607,06.17.22 10:07:44 AM,26.292,30311.3
1608,06.17.22 11:07:44 AM,27.468,28933.5
1609,06.17.22 12:07:44 PM,28.357,26178.0
1610,06.17.22 01:07:44 PM,29.252,26178.0
1611,06.17.22 02:07:44 PM,30.558,23422.4
1612,06.17.22 03:07:44 PM,30.558,18600.1
1613,06.17.22 04:07:44 PM,31.064,13777.9
1614,06.17.22 05:07:44 PM,29.252,13089.0
1615,06.17.22 06:07:44 PM,27.173,6544.5
1616,06.17.22 07:07:44 PM,26.195,2755.6
1617,06.17.22 08:07:44 PM,25.222,1722.2
1618,06.17.22 09:07:44 PM,23.966,215.3
1619,06.17.22 10:07:44 PM,23.196,0.0
1620,06.17.22 11:07:44 PM,22.429,0.0
1621,06.18.22 12:07:44 AM,21.282,0.0
1622,06.18.22 01:07:44 AM,20.805,0.0
1623,06.18.22 02:07:44 AM,19.472,0.0
1624,06.18.22 03:07:44 AM,18.996,0.0
1625,06.18.22 04:07:44 AM,18.616,0.0
1626,06.18.22 05:07:44 AM,18.045,344.4
1627,06.18.22 06:07:44 AM,18.996,6200.0
1628,06.18.22 07:07:44 AM,23.966,14466.8
1629,06.18.22 08:07:44 AM,27.961,27555.7
1630,06.18.22 09:07:44 AM,30.760,27555.7
1631,06.18.22 10:07:44 AM,33.430,28933.5
1632,06.18.22 11:07:44 AM,35.542,27555.7
1633,06.18.22 12:07:44 PM,35.864,24800.2
1634,06.18.22 01:07:44 PM,36.620,23422.4
1635,06.18.22 02:07:44 PM,37.714,24800.2
1636,06.18.22 03:07:44 PM,39.389,24800.2
1637,06.18.22 04:07:44 PM,39.163,24800.2
1638,06.18.22 05:07:44 PM,38.714,22044.6
1639,06.18.22 06:07:44 PM,37.494,17911.2
1640,06.18.22 07:07:44 PM,33.326,4305.6
1641,06.18.22 08:07:44 PM,31.574,2238.9
1642,06.18.22 09:07:44 PM,29.752,473.6
1643,06.18.22 10:07:44 PM,27.665,0.0
1644,06.18.22 11:07:44 PM,25.805,0.0
1645,06.19.22 12:07:44 AM,24.545,0.0
1646,06.19.22 01:07:44 AM,23.196,0.0
1647,06.19.22 02:07:44 AM,22.333,0.0
1648,06.19.22 03:07:44 AM,21.473,0.0
1649,06.19.22 04:07:44 AM,20.805,0.0
1650,06.19.22 05:07:44 AM,20.901,635.1
1651,06.19.22 06:07:44 AM,21.951,4133.4
1652,06.19.22 07:07:44 AM,24.448,10677.8
1653,06.19.22 08:07:44 AM,28.555,20666.8
1654,06.19.22 09:07:44 AM,31.676,22044.6
1655,06.19.22 10:07:44 AM,35.115,26178.0
1656,06.19.22 11:07:44 AM,37.824,26178.0
1657,06.19.22 12:07:44 PM,38.714,24800.2
1658,06.19.22 01:07:44 PM,39.957,23422.4
1659,06.19.22 02:07:44 PM,39.843,23422.4
1660,06.19.22 03:07:44 PM,35.756,12400.1
1661,06.19.22 04:07:44 PM,34.268,6544.5
1662,06.19.22 05:07:44 PM,29.853,4477.8
1663,06.19.22 06:07:44 PM,28.159,3788.9
1664,06.19.22 07:07:44 PM,25.610,3961.1
1665,06.19.22 08:07:44 PM,23.292,3616.7
1666,06.19.22 09:07:44 PM,20.901,527.4
1667,06.19.22 10:07:44 PM,18.521,0.0
1668,06.19.22 11:07:44 PM,16.713,0.0
1669,06.20.22 12:07:44 AM,16.237,0.0
1670,06.20.22 01:07:44 AM,15.951,0.0
1671,06.20.22 02:07:44 AM,15.378,0.0
1672,06.20.22 03:07:44 AM,15.091,0.0
1673,06.20.22 04:07:44 AM,14.421,0.0
1674,06.20.22 05:07:44 AM,14.325,376.7
1675,06.20.22 06:07:44 AM,14.517,1722.2
1676,06.20.22 07:07:44 AM,14.804,990.3
1677,06.20.22 08:07:44 AM,13.558,32.3
1678,06.20.22 09:07:44 AM,14.517,5166.7
1679,06.20.22 10:07:44 AM,14.134,850.4
1680,06.20.22 11:07:44 AM,14.996,2411.1
1681,06.20.22 12:07:44 PM,15.378,2066.7
1682,06.20.22 01:07:44 PM,15.091,2583.4
1683,06.20.22 02:07:44 PM,14.996,3272.2
1684,06.20.22 03:07:44 PM,15.855,5338.9
1685,06.20.22 04:07:44 PM,16.618,5166.7
1686,06.20.22 05:07:44 PM,21.378,30311.3
1687,06.20.22 06:07:44 PM,22.142,26178.0
1688,06.20.22 07:07:44 PM,17.855,2669.5
1689,06.20.22 08:07:44 PM,16.903,495.1
1690,06.20.22 09:07:44 PM,15.282,818.1
1691,06.20.22 10:07:44 PM,14.709,0.0
1692,06.20.22 11:07:44 PM,14.230,0.0
1693,06.21.22 12:07:44 AM,13.461,0.0
1694,06.21.22 01:07:44 AM,12.497,0.0
1695,06.21.22 02:07:44 AM,12.013,0.0
1696,06.21.22 03:07:44 AM,11.528,0.0
1697,06.21.22 04:07:44 AM,11.625,0.0
1698,06.21.22 05:07:44 AM,11.139,452.1
1699,06.21.22 06:07:44 AM,12.110,5511.1
1700,06.21.22 07:07:44 AM,13.558,5338.9
1701,06.21.22 08:07:44 AM,17.665,5511.1
1702,06.21.22 09:07:44 AM,20.329,28933.5
1703,06.21.22 10:07:44 AM,22.812,30311.3
1704,06.21.22 11:07:44 AM,24.351,27555.7
1705,06.21.22 12:07:44 PM,26.488,24800.2
1706,06.21.22 01:07:44 PM,27.173,23422.4
1707,06.21.22 02:07:44 PM,28.853,24800.2
1708,06.21.22 03:07:44 PM,27.370,3444.5
1709,06.21.22 04:07:44 PM,31.472,28933.5
1710,06.21.22 05:07:44 PM,29.652,26178.0
1711,06.21.22 06:07:44 PM,31.676,26178.0
1712,06.21.22 07:07:44 PM,23.966,3100.0
1713,06.21.22 08:07:44 PM,23.292,2411.1
1714,06.21.22 09:07:44 PM,21.664,549.0
1715,06.21.22 10:07:44 PM,19.948,0.0
1716,06.21.22 11:07:44 PM,18.996,0.0
1717,06.22.22 12:07:44 AM,17.760,0.0
1718,06.22.22 01:07:44 AM,16.713,0.0
1719,06.22.22 02:07:44 AM,15.855,0.0
1720,06.22.22 03:07:44 AM,14.996,0.0
1721,06.22.22 04:07:44 AM,14.421,0.0
1722,06.22.22 05:07:44 AM,13.750,581.3
1723,06.22.22 06:07:44 AM,15.473,5511.1
1724,06.22.22 07:07:44 AM,21.760,16533.4
1725,06.22.22 08:07:44 AM,26.585,28933.5
1726,06.22.22 09:07:44 AM,29.552,28933.5
1727,06.22.22 10:07:44 AM,29.953,30311.3
1728,06.22.22 11:07:44 AM,30.760,27555.7
1729,06.22.22 12:07:44 PM,31.370,24800.2
1730,06.22.22 01:07:44 PM,31.472,23422.4
1731,06.22.22 02:07:44 PM,32.600,24800.2
1732,06.22.22 03:07:44 PM,34.163,26178.0
1733,06.22.22 04:07:44 PM,34.585,26178.0
1734,06.22.22 05:07:44 PM,34.058,26178.0
1735,06.22.22 06:07:44 PM,34.268,26178.0
1736,06.22.22 07:07:44 PM,26.683,1722.2
1737,06.22.22 08:07:44 PM,25.708,1463.9
1738,06.22.22 09:07:44 PM,24.641,495.1
1739,06.22.22 10:07:44 PM,22.429,0.0
1740,06.22.22 11:07:44 PM,21.951,0.0
1741,06.23.22 12:07:44 AM,19.377,0.0
1742,06.23.22 01:07:44 AM,17.950,0.0
